datetime,ISA_9,ISB_26,ITS_9,IKS_26,signal
2022-09-22 23:00:00,19232.0,19232.0,19136.199999999997,18794.55,0
2022-09-23 00:00:00,19119.199999999997,19119.199999999997,19136.199999999997,18925.0,0
2022-09-23 01:00:00,19119.199999999997,19119.199999999997,19219.4,18925.0,0
2022-09-23 02:00:00,19119.199999999997,19119.199999999997,19232.699999999997,18926.4,0
2022-09-23 03:00:00,19119.199999999997,19119.199999999997,19327.4,18986.05,0
2022-09-23 04:00:00,19119.199999999997,19119.199999999997,19327.4,19057.449999999997,0
2022-09-23 05:00:00,19002.35,19119.199999999997,19327.4,19057.449999999997,0
2022-09-23 06:00:00,18846.649999999998,19119.199999999997,19334.05,19057.449999999997,0
2022-09-23 07:00:00,18809.725,19119.199999999997,19347.949999999997,19079.0,0
2022-09-23 08:00:00,18797.8,19119.199999999997,19257.5,19112.05,0
2022-09-23 09:00:00,18886.425,19119.199999999997,19223.1,19136.199999999997,0
2022-09-23 10:00:00,18965.699999999997,19119.199999999997,19203.2,19136.199999999997,0
2022-09-23 11:00:00,18966.399999999998,19119.199999999997,19160.0,19136.199999999997,0
2022-09-23 12:00:00,18996.225,19119.199999999997,19154.75,19136.199999999997,0
2022-09-23 13:00:00,19031.925,19119.199999999997,19033.35,19058.6,0
2022-09-23 14:00:00,19039.625,19119.199999999997,18962.75,19011.65,-1
2022-09-23 15:00:00,19039.625,19119.199999999997,18922.3,19011.65,-1
2022-09-23 16:00:00,19050.399999999998,19119.199999999997,18891.95,19011.65,-1
2022-09-23 17:00:00,19066.925,19119.199999999997,18826.9,19011.65,-1
2022-09-23 18:00:00,19079.0,19119.199999999997,18813.75,19011.65,-1
2022-09-23 19:00:00,19079.0,19119.199999999997,18790.85,19011.65,0
2022-09-23 20:00:00,19079.0,19119.199999999997,18790.85,19011.65,0
2022-09-23 21:00:00,19122.274999999998,19119.199999999997,18790.85,19011.65,0
2022-09-23 22:00:00,19005.425,19119.199999999997,18925.75,19011.65,0
2022-09-23 23:00:00,18954.524999999998,19119.199999999997,18979.55,19011.65,0
2022-09-24 00:00:00,18954.524999999998,19119.199999999997,18979.55,19011.65,0
2022-09-24 01:00:00,18965.375,19119.199999999997,19004.95,19005.25,0
2022-09-24 02:00:00,19030.6,19119.199999999997,19004.95,19005.25,0
2022-09-24 03:00:00,19072.2,19119.199999999997,19004.95,19005.25,0
2022-09-24 04:00:00,19079.55,19119.199999999997,19094.6,19005.25,0
2022-09-24 05:00:00,19156.725,19119.199999999997,19094.6,19005.25,0
2022-09-24 06:00:00,19192.425,19119.199999999997,19192.7,18986.4,0
2022-09-24 07:00:00,19192.425,19119.199999999997,19156.2,18962.75,0
2022-09-24 08:00:00,19195.75,19119.199999999997,19109.45,18958.25,0
2022-09-24 09:00:00,19213.475,19119.199999999997,19063.2,18958.25,0
2022-09-24 10:00:00,19184.775,19119.199999999997,19049.7,18958.25,0
2022-09-24 11:00:00,19179.649999999998,19119.199999999997,19045.7,18958.25,0
2022-09-24 12:00:00,19169.699999999997,19119.199999999997,19054.15,18958.25,0
2022-09-24 13:00:00,19148.1,19119.199999999997,19065.7,18958.25,0
2022-09-24 14:00:00,19145.475,19119.199999999997,19065.7,18958.25,0
2022-09-24 15:00:00,19045.975,19119.199999999997,19065.7,18958.25,0
2022-09-24 16:00:00,18987.2,19119.199999999997,19074.4,18979.55,0
2022-09-24 17:00:00,18966.975,19119.199999999997,19085.8,18979.55,0
2022-09-24 18:00:00,18951.800000000003,19119.199999999997,19092.5,19004.95,0
2022-09-24 19:00:00,18919.275,19119.199999999997,19106.6,19004.95,0
2022-09-24 20:00:00,18912.7,19119.199999999997,19108.95,19004.95,0
2022-09-24 21:00:00,18901.25,19119.199999999997,19020.0,19094.6,0
2022-09-24 22:00:00,18901.25,19119.199999999997,18992.9,19094.6,0
2022-09-24 23:00:00,18901.25,19119.199999999997,18992.9,19098.0,0
2022-09-25 00:00:00,18968.7,18885.5,18992.9,19098.0,0
2022-09-25 01:00:00,18995.6,18794.55,18981.5,19051.25,0
2022-09-25 02:00:00,18995.6,18794.55,18969.4,19007.5,0
2022-09-25 03:00:00,19005.1,18794.55,18969.4,19007.5,0
2022-09-25 04:00:00,19005.1,18925.0,18969.4,19007.5,0
2022-09-25 05:00:00,19005.1,18925.0,18969.35,19007.5,0
2022-09-25 06:00:00,19049.925,18926.4,18928.95,19007.5,0
2022-09-25 07:00:00,19049.925,18986.05,18985.95,19007.5,0
2022-09-25 08:00:00,19089.550000000003,19011.65,19012.0,19007.5,0
2022-09-25 09:00:00,19059.475,19011.65,19015.65,19007.5,0
2022-09-25 10:00:00,19033.85,19011.65,19016.45,19007.5,0
2022-09-25 11:00:00,19010.725,19011.65,19059.0,19007.5,0
2022-09-25 12:00:00,19003.975,19011.65,19062.6,19007.5,0
2022-09-25 13:00:00,19001.975,19011.65,19024.9,19007.5,0
2022-09-25 14:00:00,19006.2,19011.65,19015.0,19007.5,0
2022-09-25 15:00:00,19011.975,19011.65,19015.0,18997.0,0
2022-09-25 16:00:00,19011.975,19011.65,19015.0,18997.0,0
2022-09-25 17:00:00,19011.975,19011.65,19015.0,18997.0,0
2022-09-25 18:00:00,19026.975,19011.65,19015.0,18997.0,0
2022-09-25 19:00:00,19032.675,19011.65,19015.0,18997.0,0
2022-09-25 20:00:00,19048.725,19011.65,18984.5,18997.0,-1
2022-09-25 21:00:00,19055.775,19011.65,18892.95,18933.0,-1
2022-09-25 22:00:00,19056.95,19011.65,18868.45,18908.5,-1
2022-09-25 23:00:00,19057.3,19011.65,18868.45,18908.5,-1
2022-09-26 00:00:00,19043.75,19011.65,18868.45,18908.5,-1
2022-09-26 01:00:00,19045.45,19011.65,18824.0,18908.5,0
2022-09-26 02:00:00,19045.45,19011.65,18812.95,18908.5,0
2022-09-26 03:00:00,19016.375,19011.65,18801.0,18908.5,0
2022-09-26 04:00:00,18988.45,19011.65,18782.0,18908.5,0
2022-09-26 05:00:00,18988.45,19005.25,18780.35,18908.5,-1
2022-09-26 06:00:00,18988.45,19005.25,18780.35,18908.5,-1
2022-09-26 07:00:00,18988.425,19005.25,18805.35,18908.5,0
2022-09-26 08:00:00,18968.225,19005.25,18975.5,18950.5,0
2022-09-26 09:00:00,18996.725,19005.25,18991.25,18966.25,0
2022-09-26 10:00:00,19009.75,18986.4,18991.25,18966.25,0
2022-09-26 11:00:00,19011.575,18962.75,18991.25,18966.25,0
2022-09-26 12:00:00,19011.975,18958.25,18991.25,18966.25,0
2022-09-26 13:00:00,19033.25,18958.25,18991.25,18966.25,0
2022-09-26 14:00:00,19035.05,18958.25,18991.25,18966.25,0
2022-09-26 15:00:00,19016.2,18958.25,18991.25,18966.25,0
2022-09-26 16:00:00,19011.25,18958.25,19053.6,18966.25,0
2022-09-26 17:00:00,19006.0,18958.25,19053.6,18966.25,0
2022-09-26 18:00:00,19006.0,18958.25,19034.4,18966.25,0
2022-09-26 19:00:00,19006.0,18958.25,19034.4,18966.25,0
2022-09-26 20:00:00,19006.0,18979.55,19040.55,18966.25,0
2022-09-26 21:00:00,19006.0,18979.55,19115.85,18966.25,0
2022-09-26 22:00:00,18990.75,19004.95,19115.85,18966.25,0
2022-09-26 23:00:00,18912.975,19004.95,19106.8,18966.25,0
2022-09-27 00:00:00,18888.475,19004.95,19160.8,19017.0,1
2022-09-27 01:00:00,18888.475,19009.5,19441.2,19276.7,1
2022-09-27 02:00:00,18888.475,19009.5,19578.4,19385.5,1
2022-09-27 03:00:00,18866.25,19009.5,19678.949999999997,19483.55,1
2022-09-27 04:00:00,18860.725,19009.5,19678.949999999997,19483.55,1
2022-09-27 05:00:00,18854.75,18962.75,19678.949999999997,19483.55,1
2022-09-27 06:00:00,18845.25,18919.0,19715.1,19519.5,1
2022-09-27 07:00:00,18844.425,18919.0,19737.3,19519.5,1
2022-09-27 08:00:00,18844.425,18919.0,19775.0,19519.5,1
2022-09-27 09:00:00,18856.925,18919.0,19847.85,19581.85,1
2022-09-27 10:00:00,18963.0,18950.5,20015.0,19581.85,1
2022-09-27 11:00:00,18978.75,18966.25,20159.55,19581.85,1
2022-09-27 12:00:00,18978.75,18966.25,20163.05,19585.35,1
2022-09-27 13:00:00,18978.75,18966.25,20163.05,19591.5,1
2022-09-27 14:00:00,18978.75,18966.25,20224.3,19666.8,0
2022-09-27 15:00:00,18978.75,18966.25,20117.7,19666.8,0
2022-09-27 16:00:00,18978.75,18966.25,19642.0,19642.0,0
2022-09-27 17:00:00,18978.75,18966.25,19612.55,19612.55,0
2022-09-27 18:00:00,19009.925,18966.25,19588.25,19588.25,0
2022-09-27 19:00:00,19009.925,18966.25,19588.25,19588.25,0
2022-09-27 20:00:00,19000.325,18966.25,19588.25,19588.25,0
2022-09-27 21:00:00,19000.325,18966.25,19569.15,19588.25,0
2022-09-27 22:00:00,19003.4,18966.25,19521.55,19588.25,0
2022-09-27 23:00:00,19041.05,18966.25,19521.55,19588.25,0
2022-09-28 00:00:00,19041.05,18966.25,19374.8,19588.25,0
2022-09-28 01:00:00,19036.525,18966.25,19014.9,19588.25,0
2022-09-28 02:00:00,19088.9,18992.0,18844.15,19417.5,0
2022-09-28 03:00:00,19358.95,19251.7,18844.15,19417.5,0
2022-09-28 04:00:00,19481.95,19360.5,18844.15,19417.5,0
2022-09-28 05:00:00,19581.25,19458.55,18844.15,19417.5,-1
2022-09-28 06:00:00,19581.25,19458.55,18844.15,19417.5,-1
2022-09-28 07:00:00,19581.25,19458.55,18844.15,19417.5,-1
2022-09-28 08:00:00,19617.3,19494.5,18844.15,19417.5,-1
2022-09-28 09:00:00,19628.4,19494.5,18798.05,19417.5,-1
2022-09-28 10:00:00,19647.25,19494.5,18800.0,19417.5,0
2022-09-28 11:00:00,19714.85,19494.5,18849.3,19417.5,0
2022-09-28 12:00:00,19798.425,19494.5,18849.3,19417.5,0
2022-09-28 13:00:00,19870.699999999997,19494.5,18874.3,19417.5,0
2022-09-28 14:00:00,19874.199999999997,19498.0,19014.3,19398.4,0
2022-09-28 15:00:00,19877.275,19498.0,19027.6,19350.8,0
2022-09-28 16:00:00,19945.55,19498.0,19112.8,19350.8,0
2022-09-28 17:00:00,19892.25,19498.0,19112.8,19204.05,0
2022-09-28 18:00:00,19642.0,19498.0,19116.1,19063.5,0
2022-09-28 19:00:00,19612.55,19498.0,19259.55,19063.5,0
2022-09-28 20:00:00,19588.25,19498.0,19298.3,19063.5,0
2022-09-28 21:00:00,19588.25,19498.0,19398.15,19123.8,0
2022-09-28 22:00:00,19588.25,19498.0,19405.6,19123.8,0
2022-09-28 23:00:00,19578.7,19498.0,19518.8,19123.8,0
2022-09-29 00:00:00,19554.9,19498.0,19518.8,19123.8,0
2022-09-29 01:00:00,19554.9,19498.0,19518.8,19123.8,0
2022-09-29 02:00:00,19481.525,19498.0,19529.3,19123.8,0
2022-09-29 03:00:00,19301.575,19498.0,19529.3,19123.8,0
2022-09-29 04:00:00,19130.825,19417.5,19529.3,19173.1,0
2022-09-29 05:00:00,19130.825,19417.5,19529.3,19173.1,0
2022-09-29 06:00:00,19130.825,19417.5,19464.25,19173.1,0
2022-09-29 07:00:00,19130.825,19417.5,19439.7,19173.1,0
2022-09-29 08:00:00,19130.825,19417.5,19439.7,19173.1,0
2022-09-29 09:00:00,19130.825,19417.5,19439.7,19173.1,0
2022-09-29 10:00:00,19130.825,19417.5,19439.7,19173.1,0
2022-09-29 11:00:00,19107.775,19417.5,19439.7,19176.4,0
2022-09-29 12:00:00,19108.75,19417.5,19357.0,19319.85,0
2022-09-29 13:00:00,19133.4,19417.5,19244.9,19347.3,0
2022-09-29 14:00:00,19133.4,19417.5,19182.1,19307.4,0
2022-09-29 15:00:00,19145.9,19417.5,19182.1,19307.4,0
2022-09-29 16:00:00,19206.35,19417.5,19238.0,19307.4,0
2022-09-29 17:00:00,19189.199999999997,19417.5,19238.0,19307.4,0
2022-09-29 18:00:00,19231.8,19417.5,19238.0,19307.4,0
2022-09-29 19:00:00,19158.425,19417.5,19238.0,19307.4,0
2022-09-29 20:00:00,19089.8,19417.5,19238.0,19307.4,0
2022-09-29 21:00:00,19161.525,19417.5,19238.0,19307.4,0
2022-09-29 22:00:00,19180.9,19417.5,19238.0,19307.4,0
2022-09-29 23:00:00,19260.975,19417.5,19381.5,19242.35,0
2022-09-30 00:00:00,19264.699999999997,19417.5,19406.4,19262.9,0
2022-09-30 01:00:00,19321.3,19417.5,19406.4,19262.9,0
2022-09-30 02:00:00,19321.3,19417.5,19406.4,19262.9,0
2022-09-30 03:00:00,19321.3,19417.5,19494.3,19262.9,0
2022-09-30 04:00:00,19326.55,19417.5,19501.8,19262.9,0
2022-09-30 05:00:00,19326.55,19417.5,19501.8,19262.9,0
2022-09-30 06:00:00,19351.199999999997,19417.5,19501.8,19262.9,0
2022-09-30 07:00:00,19351.199999999997,19417.5,19501.8,19262.9,0
2022-09-30 08:00:00,19318.675,19417.5,19501.8,19262.9,0
2022-09-30 09:00:00,19306.4,19417.5,19469.3,19262.9,0
2022-09-30 10:00:00,19306.4,19417.5,19469.3,19262.9,0
2022-09-30 11:00:00,19306.4,19417.5,19469.3,19262.9,0
2022-09-30 12:00:00,19306.4,19417.5,19349.8,19262.9,0
2022-09-30 13:00:00,19308.050000000003,19417.5,19349.8,19262.9,0
2022-09-30 14:00:00,19338.425,19417.5,19555.5,19436.1,1
2022-09-30 15:00:00,19296.1,19417.5,19619.35,19499.95,1
2022-09-30 16:00:00,19244.75,19417.5,19619.35,19619.35,0
2022-09-30 17:00:00,19244.75,19417.5,19619.35,19619.35,0
2022-09-30 18:00:00,19272.7,19398.4,19619.35,19619.35,0
2022-09-30 19:00:00,19272.7,19350.8,19619.35,19619.35,0
2022-09-30 20:00:00,19272.7,19350.8,19619.35,19619.35,0
2022-09-30 21:00:00,19272.7,19204.05,19702.300000000003,19619.35,0
2022-09-30 22:00:00,19272.7,19123.8,19697.800000000003,19619.35,0
2022-09-30 23:00:00,19272.7,19123.8,19697.800000000003,19619.35,0
2022-10-01 00:00:00,19272.7,19123.8,19544.050000000003,19619.35,0
2022-10-01 01:00:00,19311.925,19123.8,19525.35,19619.35,0
2022-10-01 02:00:00,19334.65,19123.8,19525.35,19619.35,0
2022-10-01 03:00:00,19334.65,19123.8,19491.45,19619.35,0
2022-10-01 04:00:00,19334.65,19123.8,19377.15,19619.35,0
2022-10-01 05:00:00,19378.6,19123.8,19348.45,19619.35,0
2022-10-01 06:00:00,19382.35,19123.8,19348.45,19619.35,0
2022-10-01 07:00:00,19382.35,19123.8,19364.45,19619.35,0
2022-10-01 08:00:00,19382.35,19173.1,19364.45,19619.35,0
2022-10-01 09:00:00,19382.35,19173.1,19342.95,19619.35,0
2022-10-01 10:00:00,19382.35,19173.1,19342.95,19619.35,0
2022-10-01 11:00:00,19366.1,19173.1,19285.5,19619.35,0
2022-10-01 12:00:00,19366.1,19173.1,19276.3,19619.35,0
2022-10-01 13:00:00,19366.1,19173.1,19274.15,19619.35,0
2022-10-01 14:00:00,19306.35,19173.1,19268.25,19656.35,0
2022-10-01 15:00:00,19306.35,19176.4,19268.25,19656.35,0
2022-10-01 16:00:00,19495.8,19436.1,19268.25,19656.35,0
2022-10-01 17:00:00,19559.65,19499.95,19268.25,19502.6,0
2022-10-01 18:00:00,19619.35,19499.95,19268.25,19483.9,0
2022-10-01 19:00:00,19619.35,19499.95,19268.25,19483.9,-1
2022-10-01 20:00:00,19619.35,19499.95,19293.45,19450.0,-1
2022-10-01 21:00:00,19619.35,19499.95,19293.45,19335.7,-1
2022-10-01 22:00:00,19619.35,19499.95,19274.45,19307.0,0
2022-10-01 23:00:00,19660.825,19499.95,19274.45,19307.0,0
2022-10-02 00:00:00,19658.575,19499.95,19267.7,19307.0,0
2022-10-02 01:00:00,19658.575,19499.95,19261.2,19307.0,0
2022-10-02 02:00:00,19581.7,19499.95,19264.6,19285.5,0
2022-10-02 03:00:00,19572.35,19499.95,19264.6,19285.5,0
2022-10-02 04:00:00,19572.35,19499.95,19264.6,19285.5,0
2022-10-02 05:00:00,19555.4,19499.95,19307.4,19276.3,0
2022-10-02 06:00:00,19498.25,19499.95,19307.4,19274.15,0
2022-10-02 07:00:00,19483.9,19499.95,19301.3,19268.25,0
2022-10-02 08:00:00,19483.9,19499.95,19301.3,19268.25,0
2022-10-02 09:00:00,19491.9,19499.95,19301.3,19268.25,0
2022-10-02 10:00:00,19491.9,19499.95,19207.0,19210.75,-1
2022-10-02 11:00:00,19481.15,19499.95,19207.0,19210.75,-1
2022-10-02 12:00:00,19481.15,19499.95,19207.0,19210.75,-1
2022-10-02 13:00:00,19452.425,19499.95,19207.0,19210.75,-1
2022-10-02 14:00:00,19447.824999999997,19499.95,19199.7,19210.75,-1
2022-10-02 15:00:00,19446.75,19499.95,19163.6,19207.0,-1
2022-10-02 16:00:00,19462.3,19499.95,19158.95,19207.0,0
2022-10-02 17:00:00,19462.3,19499.95,19152.6,19207.0,0
2022-10-02 18:00:00,19462.3,19499.95,19143.3,19207.0,0
2022-10-02 19:00:00,19385.425,19499.95,19199.6,19207.0,0
2022-10-02 20:00:00,19376.075,19619.35,19199.6,19207.0,0
2022-10-02 21:00:00,19376.075,19619.35,19199.6,19207.0,-1
2022-10-02 22:00:00,19371.725,19619.35,19199.6,19207.0,-1
2022-10-02 23:00:00,19314.575,19619.35,19117.6,19142.5,-1
2022-10-03 00:00:00,19290.725,19619.35,19117.6,19142.5,-1
2022-10-03 01:00:00,19290.725,19619.35,19117.6,19142.5,0
2022-10-03 02:00:00,19287.35,19619.35,19117.6,19142.5,0
2022-10-03 03:00:00,19284.1,19619.35,19117.6,19142.5,0
2022-10-03 04:00:00,19275.05,19619.35,19094.35,19142.5,-1
2022-10-03 05:00:00,19275.05,19619.35,19094.35,19142.5,0
2022-10-03 06:00:00,19275.05,19619.35,19102.95,19142.5,0
2022-10-03 07:00:00,19291.85,19619.35,19102.95,19135.2,0
2022-10-03 08:00:00,19290.775,19619.35,19130.35,19117.6,0
2022-10-03 09:00:00,19284.775,19619.35,19182.0,19117.6,0
2022-10-03 10:00:00,19284.775,19619.35,19182.0,19117.6,0
2022-10-03 11:00:00,19284.775,19619.35,19182.0,19117.6,0
2022-10-03 12:00:00,19208.875,19598.85,19182.0,19117.6,0
2022-10-03 13:00:00,19208.875,19598.85,19193.55,19117.6,0
2022-10-03 14:00:00,19208.875,19598.85,19300.65,19190.5,0
2022-10-03 15:00:00,19208.875,19598.85,19303.1,19192.95,0
2022-10-03 16:00:00,19205.225,19598.85,19303.1,19192.95,0
2022-10-03 17:00:00,19185.3,19598.85,19356.5,19246.35,0
2022-10-03 18:00:00,19182.975,19598.85,19385.65,19271.4,0
2022-10-03 19:00:00,19179.8,19598.85,19386.8,19271.4,0
2022-10-03 20:00:00,19175.15,19598.85,19386.8,19271.4,0
2022-10-03 21:00:00,19203.3,19445.1,19386.8,19271.4,0
2022-10-03 22:00:00,19203.3,19426.4,19408.6,19271.4,0
2022-10-03 23:00:00,19203.3,19426.4,19511.9,19309.85,0
2022-10-04 00:00:00,19203.3,19392.5,19511.9,19309.85,0
2022-10-04 01:00:00,19130.05,19213.7,19563.550000000003,19337.25,0
2022-10-04 02:00:00,19130.05,19185.0,19575.0,19388.9,0
2022-10-04 03:00:00,19130.05,19185.0,19575.0,19388.9,1
2022-10-04 04:00:00,19130.05,19185.0,19601.9,19388.9,0
2022-10-04 05:00:00,19130.05,19185.0,19601.9,19388.9,0
2022-10-04 06:00:00,19118.425,19163.5,19675.05,19462.05,1
2022-10-04 07:00:00,19118.425,19163.5,19724.8,19542.9,1
2022-10-04 08:00:00,19122.725,19163.5,19819.699999999997,19637.8,1
2022-10-04 09:00:00,19119.075,19154.3,19819.699999999997,19637.8,1
2022-10-04 10:00:00,19123.975,19152.15,19819.699999999997,19637.8,1
2022-10-04 11:00:00,19149.8,19146.25,19845.199999999997,19641.9,1
2022-10-04 12:00:00,19149.8,19146.25,19852.85,19643.05,1
2022-10-04 13:00:00,19149.8,19146.25,19867.75,19643.05,1
2022-10-04 14:00:00,19149.8,19146.25,19945.05,19713.4,1
2022-10-04 15:00:00,19155.574999999997,19146.25,20052.7,19735.2,1
2022-10-04 16:00:00,19245.575,19190.5,20052.7,19800.05,0
2022-10-04 17:00:00,19248.025,19192.95,20052.7,19800.05,0
2022-10-04 18:00:00,19248.025,19192.95,20080.45,19851.7,1
2022-10-04 19:00:00,19301.425,19246.35,20080.45,19863.15,1
2022-10-04 20:00:00,19328.525,19271.4,20185.5,19963.15,1
2022-10-04 21:00:00,19329.1,19271.4,20185.5,19990.05,1
2022-10-04 22:00:00,19329.1,19271.4,20185.5,19990.05,1
2022-10-04 23:00:00,19329.1,19271.4,20185.5,19990.05,1
2022-10-05 00:00:00,19340.0,19271.4,20185.5,19990.05,0
2022-10-05 01:00:00,19410.875,19309.85,20185.5,19990.05,1
2022-10-05 02:00:00,19410.875,19309.85,20255.55,19990.05,0
2022-10-05 03:00:00,19450.4,19309.85,20268.5,19990.05,0
2022-10-05 04:00:00,19481.95,19309.85,20285.55,20015.55,0
2022-10-05 05:00:00,19481.95,19309.85,20233.05,20023.2,0
2022-10-05 06:00:00,19495.4,19309.85,20225.5,20038.1,1
2022-10-05 07:00:00,19495.4,19309.85,20225.5,20045.05,0
2022-10-05 08:00:00,19568.55,19383.0,20179.449999999997,20152.7,0
2022-10-05 09:00:00,19633.85,19432.75,20146.4,20152.7,0
2022-10-05 10:00:00,19728.75,19527.65,20146.4,20152.7,0
2022-10-05 11:00:00,19728.75,19527.65,20121.5,20180.45,0
2022-10-05 12:00:00,19728.75,19527.65,20121.5,20180.45,0
2022-10-05 13:00:00,19743.55,19527.65,20050.0,20155.0,0
2022-10-05 14:00:00,19747.949999999997,19527.65,19998.5,20103.5,0
2022-10-05 15:00:00,19755.4,19527.65,19992.0,20103.5,0
2022-10-05 16:00:00,19829.225,19598.0,20002.85,20103.5,0
2022-10-05 17:00:00,19893.95,19598.0,20016.0,20103.5,0
2022-10-05 18:00:00,19926.375,19598.0,20016.0,20103.5,0
2022-10-05 19:00:00,19926.375,19598.0,20028.5,20103.5,0
2022-10-05 20:00:00,19966.075,19598.0,20028.5,20103.5,0
2022-10-05 21:00:00,19971.800000000003,19598.0,20028.5,20103.5,0
2022-10-05 22:00:00,20074.325,19698.0,20028.5,20051.0,0
2022-10-05 23:00:00,20087.775,19698.0,20100.65,20043.45,0
2022-10-06 00:00:00,20087.775,19698.0,20166.2,20046.7,0
2022-10-06 01:00:00,20087.775,19698.0,20194.449999999997,20065.8,0
2022-10-06 02:00:00,20087.775,19698.0,20200.15,20071.5,0
2022-10-06 03:00:00,20087.775,19698.0,20200.15,20071.5,0
2022-10-06 04:00:00,20122.8,19698.0,20204.1,20075.45,0
2022-10-06 05:00:00,20129.275,19725.4,20207.550000000003,20075.45,0
2022-10-06 06:00:00,20150.55,19777.05,20226.95,20075.45,0
2022-10-06 07:00:00,20128.125,19777.05,20276.95,20075.45,0
2022-10-06 08:00:00,20131.8,19777.05,20271.95,20075.45,0
2022-10-06 09:00:00,20135.275,19777.05,20260.5,20075.45,0
2022-10-06 10:00:00,20166.074999999997,19777.05,20260.5,20075.45,0
2022-10-06 11:00:00,20149.550000000003,19808.15,20260.5,20075.45,0
2022-10-06 12:00:00,20149.550000000003,19808.15,20260.5,20075.45,0
2022-10-06 13:00:00,20150.975,19808.15,20200.3,20075.45,0
2022-10-06 14:00:00,20150.975,19808.15,20094.75,20075.45,0
2022-10-06 15:00:00,20102.5,19812.25,20094.75,20075.45,0
2022-10-06 16:00:00,20051.0,19813.4,20094.75,20147.6,0
2022-10-06 17:00:00,20047.75,19813.4,20094.75,20155.7,0
2022-10-06 18:00:00,20053.175,19813.4,20094.75,20155.7,0
2022-10-06 19:00:00,20059.75,19835.2,20094.75,20155.7,0
2022-10-06 20:00:00,20059.75,19900.05,20094.75,20155.7,0
2022-10-06 21:00:00,20066.0,19900.05,20080.45,20155.7,0
2022-10-06 22:00:00,20066.0,19951.7,20053.699999999997,20143.6,0
2022-10-06 23:00:00,20066.0,19963.15,20053.699999999997,20143.6,0
2022-10-07 00:00:00,20039.75,19963.15,20053.699999999997,20143.6,0
2022-10-07 01:00:00,20072.050000000003,19990.05,20053.699999999997,20143.6,0
2022-10-07 02:00:00,20106.45,19990.05,19975.8,20143.6,0
2022-10-07 03:00:00,20130.125,19990.05,19956.15,20143.6,0
2022-10-07 04:00:00,20135.825,19990.05,19956.15,20143.6,0
2022-10-07 05:00:00,20135.825,19990.05,19944.65,20143.6,0
2022-10-07 06:00:00,20139.775,19990.05,19923.0,20084.3,0
2022-10-07 07:00:00,20141.5,19990.05,19923.0,20061.0,0
2022-10-07 08:00:00,20151.2,20015.55,19923.0,20061.0,0
2022-10-07 09:00:00,20176.2,20023.2,19923.0,20061.0,0
2022-10-07 10:00:00,20173.7,20038.1,19923.0,20061.0,0
2022-10-07 11:00:00,20167.975,20045.05,19913.0,20061.0,0
2022-10-07 12:00:00,20167.975,20103.5,19760.6,19888.1,-1
2022-10-07 13:00:00,20167.975,20103.5,19760.6,19888.1,-1
2022-10-07 14:00:00,20167.975,20103.5,19760.6,19873.800000000003,-1
2022-10-07 15:00:00,20137.875,20103.5,19760.6,19859.15,-1
2022-10-07 16:00:00,20085.1,20103.5,19685.7,19784.25,-1
2022-10-07 17:00:00,20085.1,20103.5,19685.7,19784.25,-1
2022-10-07 18:00:00,20121.175,20103.5,19685.7,19784.25,-1
2022-10-07 19:00:00,20125.225,20103.5,19685.7,19706.35,-1
2022-10-07 20:00:00,20125.225,20103.5,19685.7,19686.7,-1
2022-10-07 21:00:00,20125.225,20103.5,19500.65,19686.7,0
2022-10-07 22:00:00,20125.225,20103.5,19498.65,19685.7,0
2022-10-07 23:00:00,20118.075,20103.5,19474.1,19685.7,0
2022-10-08 00:00:00,20098.649999999998,20103.5,19470.050000000003,19685.7,0
2022-10-08 01:00:00,20098.649999999998,20103.5,19498.4,19685.7,0
2022-10-08 02:00:00,20098.649999999998,20075.45,19500.85,19685.7,0
2022-10-08 03:00:00,20098.649999999998,20075.45,19519.75,19685.7,-1
2022-10-08 04:00:00,20059.699999999997,20075.45,19526.0,19685.7,-1
2022-10-08 05:00:00,20049.875,20075.45,19526.0,19685.7,-1
2022-10-08 06:00:00,20049.875,20075.45,19517.949999999997,19685.7,-1
2022-10-08 07:00:00,20044.125,20075.45,19517.949999999997,19685.7,-1
2022-10-08 08:00:00,20003.65,20075.45,19517.949999999997,19685.7,-1
2022-10-08 09:00:00,19992.0,20075.45,19503.15,19685.7,-1
2022-10-08 10:00:00,19992.0,20075.45,19503.15,19685.7,-1
2022-10-08 11:00:00,19992.0,20075.45,19486.449999999997,19685.7,0
2022-10-08 12:00:00,19992.0,20075.45,19477.8,19685.7,0
2022-10-08 13:00:00,19987.0,20075.45,19485.65,19685.7,-1
2022-10-08 14:00:00,19824.35,19949.050000000003,19475.15,19500.65,0
2022-10-08 15:00:00,19824.35,19949.050000000003,19475.15,19498.65,0
2022-10-08 16:00:00,19817.2,19949.050000000003,19475.15,19474.1,0
2022-10-08 17:00:00,19809.875,19949.050000000003,19475.15,19470.050000000003,0
2022-10-08 18:00:00,19734.975,19874.15,19475.15,19498.4,-1
2022-10-08 19:00:00,19734.975,19874.15,19475.15,19500.85,-1
2022-10-08 20:00:00,19734.975,19874.15,19468.35,19519.75,-1
2022-10-08 21:00:00,19696.025,19874.15,19361.4,19417.85,-1
2022-10-08 22:00:00,19686.2,19874.15,19361.4,19417.85,-1
2022-10-08 23:00:00,19593.675000000003,19874.15,19361.4,19409.8,0
2022-10-09 00:00:00,19592.175000000003,19874.15,19361.4,19409.8,0
