datetime,RSI_14,signal
2022-09-06 01:00:00,48.171735258245945,0
2022-09-06 02:00:00,50.27201120127497,0
2022-09-06 03:00:00,48.991190906014246,0
2022-09-06 04:00:00,47.6630747399367,0
2022-09-06 05:00:00,48.70166462775982,0
2022-09-06 06:00:00,52.92580630413165,0
2022-09-06 07:00:00,55.64304224306487,0
2022-09-06 08:00:00,60.65565782501472,0
2022-09-06 09:00:00,54.34330128698609,0
2022-09-06 10:00:00,54.30182051087336,0
2022-09-06 11:00:00,54.53141812138533,0
2022-09-06 12:00:00,50.22741450470348,0
2022-09-06 13:00:00,46.41007252086468,0
2022-09-06 14:00:00,49.72565944528111,0
2022-09-06 15:00:00,48.61542952716633,0
2022-09-06 16:00:00,44.37131998022554,0
2022-09-06 17:00:00,24.070265131020275,1
2022-09-06 18:00:00,21.747362371479525,1
2022-09-06 19:00:00,19.78463698710647,1
2022-09-06 20:00:00,28.098876017803388,1
2022-09-06 21:00:00,28.012833938755094,1
2022-09-06 22:00:00,26.552170870093057,1
2022-09-06 23:00:00,24.429086810471773,1
2022-09-07 00:00:00,26.65299017634152,1
2022-09-07 01:00:00,25.784754040624524,1
2022-09-07 02:00:00,22.525330754014917,1
2022-09-07 03:00:00,29.75833710993825,1
2022-09-07 04:00:00,29.283185325517206,1
2022-09-07 05:00:00,31.255167079417276,0
2022-09-07 06:00:00,33.221255138432674,0
2022-09-07 07:00:00,33.566177062514555,0
2022-09-07 08:00:00,33.79711424575934,0
2022-09-07 09:00:00,33.20250494851664,0
2022-09-07 10:00:00,31.865389840997302,0
2022-09-07 11:00:00,31.558140724591695,0
2022-09-07 12:00:00,34.77522395031042,0
2022-09-07 13:00:00,39.104099095861635,0
2022-09-07 14:00:00,43.39778727400563,0
2022-09-07 15:00:00,41.916227213424136,0
2022-09-07 16:00:00,44.732867247898405,0
2022-09-07 17:00:00,50.0826998907305,0
2022-09-07 18:00:00,54.540217540906816,0
2022-09-07 19:00:00,49.53696996780172,0
2022-09-07 20:00:00,65.81136529484499,0
2022-09-07 21:00:00,64.42675408113588,0
2022-09-07 22:00:00,63.13750484304567,0
2022-09-07 23:00:00,60.65455497105757,0
2022-09-08 00:00:00,60.9684717553923,0
2022-09-08 01:00:00,53.8211068406602,0
2022-09-08 02:00:00,56.25028400632405,0
2022-09-08 03:00:00,55.23637154902575,0
2022-09-08 04:00:00,61.027621518739636,0
2022-09-08 05:00:00,58.202810341960564,0
2022-09-08 06:00:00,54.2675483057636,0
2022-09-08 07:00:00,50.74247521089793,0
2022-09-08 08:00:00,53.46691581824927,0
2022-09-08 09:00:00,51.18726841711957,0
2022-09-08 10:00:00,56.99805554600045,0
2022-09-08 11:00:00,57.31641069020655,0
2022-09-08 12:00:00,48.0873081767364,0
2022-09-08 13:00:00,52.00093445491665,0
2022-09-08 14:00:00,56.21981101129811,0
2022-09-08 15:00:00,52.5997759590513,0
2022-09-08 16:00:00,49.4600761541891,0
2022-09-08 17:00:00,50.104668799423244,0
2022-09-08 18:00:00,50.27541326561135,0
2022-09-08 19:00:00,57.69374601279776,0
2022-09-08 20:00:00,58.81962524000019,0
2022-09-08 21:00:00,55.96329138233635,0
2022-09-08 22:00:00,54.182038677623,0
2022-09-08 23:00:00,55.02149309132593,0
2022-09-09 00:00:00,57.571260992264946,0
2022-09-09 01:00:00,55.33138288218341,0
2022-09-09 02:00:00,58.66097845580278,0
2022-09-09 03:00:00,76.31595981147652,-1
2022-09-09 04:00:00,82.3979997287315,-1
2022-09-09 05:00:00,84.2471926211004,-1
2022-09-09 06:00:00,85.70538456686558,-1
2022-09-09 07:00:00,82.52567260941379,-1
2022-09-09 08:00:00,84.01550947616047,-1
2022-09-09 09:00:00,82.72479884263933,-1
2022-09-09 10:00:00,85.863444179177,-1
2022-09-09 11:00:00,79.35474180834538,-1
2022-09-09 12:00:00,80.9328987147316,-1
2022-09-09 13:00:00,77.63589147470314,-1
2022-09-09 14:00:00,78.85053458221053,-1
2022-09-09 15:00:00,80.8393140133748,-1
2022-09-09 16:00:00,81.1823493548953,-1
2022-09-09 17:00:00,78.59758655775197,-1
2022-09-09 18:00:00,74.80071182922755,-1
2022-09-09 19:00:00,76.69704920727152,-1
2022-09-09 20:00:00,76.81003415158172,-1
2022-09-09 21:00:00,74.32835093921389,-1
2022-09-09 22:00:00,76.1285907902702,-1
2022-09-09 23:00:00,76.34463508518566,-1
2022-09-10 00:00:00,70.47440857240225,-1
2022-09-10 01:00:00,71.21502444264507,-1
2022-09-10 02:00:00,71.52658433625253,-1
2022-09-10 03:00:00,71.513559604522,-1
2022-09-10 04:00:00,75.22748796189616,-1
2022-09-10 05:00:00,77.01715475785896,-1
2022-09-10 06:00:00,75.85492703723487,-1
2022-09-10 07:00:00,61.46400957562667,0
2022-09-10 08:00:00,62.830687478555696,0
2022-09-10 09:00:00,62.58228247098688,0
2022-09-10 10:00:00,63.266956483134024,0
2022-09-10 11:00:00,60.00191274272813,0
