datetime,EMA_5,EMA_10,signal
2022-09-06 05:00:00,19785.957612247737,19793.28731020655,-1
2022-09-06 06:00:00,19806.705074831825,19803.27143562354,1
2022-09-06 07:00:00,19838.03671655455,19820.98572005562,1
2022-09-06 08:00:00,19894.7911443697,19855.04286186369,1
2022-09-06 09:00:00,19898.39409624647,19864.235068797563,1
2022-09-06 10:00:00,19900.56273083098,19871.62869265255,1
2022-09-06 11:00:00,19903.441820553988,19878.459839442992,1
2022-09-06 12:00:00,19882.66121370266,19871.667141362446,1
2022-09-06 13:00:00,19846.84080913511,19854.127661114726,-1
2022-09-06 14:00:00,19840.660539423407,19849.43172273023,-1
2022-09-06 15:00:00,19830.473692948937,19842.280500415643,-1
2022-09-06 16:00:00,19799.54912863263,19823.265863976434,-1
2022-09-06 17:00:00,19562.43275242175,19689.617525071626,-1
2022-09-06 18:00:00,19357.421834947836,19554.668884149512,-1
2022-09-06 19:00:00,19175.947889965224,19419.81999612233,-1
2022-09-06 20:00:00,19108.26525997682,19338.561815009176,-1
2022-09-06 21:00:00,19061.676839984546,19271.27784864387,-1
2022-09-06 22:00:00,19006.151226656366,19202.881876163166,-1
2022-09-06 23:00:00,18931.26748443758,19126.266989588046,-1
2022-09-07 00:00:00,18894.67832295839,19070.854809662946,-1
2022-09-07 01:00:00,18856.11888197226,19017.790298815136,-1
2022-09-07 02:00:00,18771.979254648177,18942.50115357602,-1
2022-09-07 03:00:00,18760.08616976545,18905.010034744017,-1
2022-09-07 04:00:00,18745.02411317697,18870.44457388147,-1
2022-09-07 05:00:00,18746.88274211798,18848.654651357563,-1
2022-09-07 06:00:00,18759.78849474532,18837.19016929255,-1
2022-09-07 07:00:00,18770.35899649688,18828.88286578481,-1
2022-09-07 08:00:00,18778.63933099792,18822.758708369387,-1
2022-09-07 09:00:00,18778.259553998614,18814.529852302225,-1
2022-09-07 10:00:00,18764.939702665743,18800.669879156365,-1
2022-09-07 11:00:00,18753.12646844383,18787.729901127936,-1
2022-09-07 12:00:00,18759.184312295885,18784.742646377403,-1
2022-09-07 13:00:00,18782.78954153059,18792.971256126963,-1
2022-09-07 14:00:00,18819.29302768706,18811.03102774024,1
2022-09-07 15:00:00,18833.96201845804,18820.534477242014,1
2022-09-07 16:00:00,18857.141345638694,18835.619117743467,1
2022-09-07 17:00:00,18900.0942304258,18862.961096335563,1
2022-09-07 18:00:00,18954.5961536172,18899.440897001823,1
2022-09-07 19:00:00,18963.764102411467,18914.469824819673,1
2022-09-07 20:00:00,19100.77606827431,18998.166220307005,1
2022-09-07 21:00:00,19184.01737884954,19062.226907523913,1
2022-09-07 22:00:00,19232.211585899695,19110.6583788832,1
2022-09-07 23:00:00,19250.474390599797,19142.720491813525,1
2022-09-08 00:00:00,19265.28292706653,19170.389493301973,1
2022-09-08 01:00:00,19234.45528471102,19170.827767247065,1
2022-09-08 02:00:00,19231.803523140683,19180.94999138396,1
2022-09-08 03:00:00,19224.23568209379,19186.068174768694,1
2022-09-08 04:00:00,19263.590454729194,19214.473961174383,1
2022-09-08 05:00:00,19274.360303152796,19229.278695506313,1
2022-09-08 06:00:00,19259.040202101867,19229.118932686983,1
2022-09-08 07:00:00,19227.36013473458,19217.279126743895,1
2022-09-08 08:00:00,19224.206756489722,19217.392012790457,1
2022-09-08 09:00:00,19208.671170993148,19210.15710137401,-1
2022-09-08 10:00:00,19237.847447328768,19225.801264760554,1
2022-09-08 11:00:00,19259.598298219178,19239.855580258634,1
2022-09-08 12:00:00,19218.732198812788,19221.154565666155,-1
2022-09-08 13:00:00,19217.521465875194,19220.053735545036,-1
2022-09-08 14:00:00,19247.614310583464,19236.007601809575,1
2022-09-08 15:00:00,19245.209540388976,19236.80621966238,1
2022-09-08 16:00:00,19223.03969359265,19226.24145245104,-1
2022-09-08 17:00:00,19212.39312906177,19219.852097459938,-1
2022-09-08 18:00:00,19206.328752707846,19215.18807973995,-1
2022-09-08 19:00:00,19251.45250180523,19238.19024705996,1
2022-09-08 20:00:00,19289.901667870156,19261.573838503602,1
2022-09-08 21:00:00,19300.63444524677,19272.57859513931,1
2022-09-08 22:00:00,19298.422963497847,19276.473396023073,1
2022-09-08 23:00:00,19302.048642331898,19282.441869473423,1
2022-09-09 00:00:00,19319.999094887935,19295.797893205527,1
2022-09-09 01:00:00,19321.666063258624,19301.107367168155,1
2022-09-09 02:00:00,19342.577375505753,19316.25148222849,1
2022-09-09 03:00:00,19540.384917003837,19428.933030914217,1
2022-09-09 04:00:00,19810.389944669227,19596.472479838903,1
2022-09-09 05:00:00,20049.026629779484,19765.5320289591,1
2022-09-09 06:00:00,20260.98441985299,19932.68984187563,1
2022-09-09 07:00:00,20381.856279901993,20058.30987062551,1
2022-09-09 08:00:00,20510.10418660133,20187.089894148143,1
2022-09-09 09:00:00,20587.502791067553,20288.037186121208,1
2022-09-09 10:00:00,20747.801860711705,20429.92133409917,1
2022-09-09 11:00:00,20809.101240474472,20521.153818808412,1
2022-09-09 12:00:00,20896.16749364965,20620.998579025065,1
2022-09-09 13:00:00,20930.378329099767,20689.68974647505,1
2022-09-09 14:00:00,20984.38555273318,20762.909792570495,1
2022-09-09 15:00:00,21075.757035155453,20853.017103012226,1
2022-09-09 16:00:00,21146.63802343697,20932.177629737274,1
2022-09-09 17:00:00,21176.89201562465,20987.672606148677,1
2022-09-09 18:00:00,21171.894677083103,21019.350314121646,1
2022-09-09 19:00:00,21207.92978472207,21066.741166099528,1
2022-09-09 20:00:00,21234.31985648138,21106.806408626882,1
2022-09-09 21:00:00,21236.77990432092,21131.33251614927,1
2022-09-09 22:00:00,21271.219936213947,21169.290240485763,1
2022-09-09 23:00:00,21298.14662414263,21202.51019676108,1
2022-09-10 00:00:00,21282.197749428422,21211.19925189543,1
2022-09-10 01:00:00,21282.09849961895,21224.053933368985,1
2022-09-10 02:00:00,21286.29899974597,21236.89867275644,1
2022-09-10 03:00:00,21289.032666497314,21247.371641346177,1
2022-09-10 04:00:00,21341.821777664878,21283.740433828687,1
2022-09-10 05:00:00,21405.281185109918,21328.91490040529,1
2022-09-10 06:00:00,21442.02079007328,21362.839463967965,1
2022-09-10 07:00:00,21386.313860048853,21346.850470519243,1
2022-09-10 08:00:00,21363.60924003257,21341.6412940612,1
2022-09-10 09:00:00,21346.97282668838,21336.561058777344,1
2022-09-10 10:00:00,21342.448551125588,21335.986320817825,1
2022-09-10 11:00:00,21321.299034083728,21325.62517157822,-1
2022-09-10 12:00:00,21314.99935605582,21321.402413109452,-1
2022-09-10 13:00:00,21265.666237370548,21293.32924708955,-1
2022-09-10 14:00:00,21255.244158247035,21282.61483852781,-1
2022-09-10 15:00:00,21241.26277216469,21270.01214061366,-1
2022-09-10 16:00:00,21294.541848109795,21293.84629686572,1
2022-09-10 17:00:00,21290.1612320732,21291.583333799223,-1
2022-09-10 18:00:00,21338.8074880488,21317.859091290273,1
2022-09-10 19:00:00,21415.6716586992,21363.59380196477,1
2022-09-10 20:00:00,21415.2144391328,21372.813110698447,1
2022-09-10 21:00:00,21474.809626088536,21413.028908753276,1
2022-09-10 22:00:00,21566.706417392357,21474.387288979953,1
2022-09-10 23:00:00,21590.970944928238,21504.407781892685,1
2022-09-11 00:00:00,21574.113963285494,21510.95182154856,1
2022-09-11 01:00:00,21582.975975523666,21527.269672176095,1
