datetime,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,signal
2022-10-14 09:00:00,19069.0,19055.0,19666.45,18932.85,19160.8,0
2022-10-14 10:00:00,19069.0,19055.0,19705.85,18932.85,19157.8,0
2022-10-14 11:00:00,19064.325,19055.0,19697.5,18932.85,19161.0,0
2022-10-14 12:00:00,18862.3,18905.0,19681.75,18932.85,19136.0,1
2022-10-14 13:00:00,18862.3,18905.0,19681.75,18932.85,19119.5,0
2022-10-14 14:00:00,18545.15,18588.9,19593.25,19105.2,19117.7,0
2022-10-14 15:00:00,18545.15,18588.9,19571.75,19164.050000000003,19100.1,0
2022-10-14 16:00:00,18542.15,18588.9,19528.25,19171.2,19108.4,0
2022-10-14 17:00:00,18532.025,18588.9,19528.25,19420.35,19091.9,0
2022-10-14 18:00:00,18565.45,18578.9,19481.75,19501.95,19088.3,0
2022-10-14 19:00:00,18576.9,18578.9,19470.0,19522.2,19062.1,0
2022-10-14 20:00:00,18708.199999999997,18708.199999999997,19470.0,19522.2,19049.7,0
2022-10-14 21:00:00,18708.199999999997,18708.199999999997,19434.0,19503.75,19060.4,0
2022-10-14 22:00:00,18708.199999999997,18708.199999999997,19358.75,19503.75,19130.7,0
2022-10-14 23:00:00,18794.375,18708.199999999997,19283.35,19503.75,19134.7,0
2022-10-15 00:00:00,18823.8,18708.199999999997,19227.3,19503.75,19106.1,0
2022-10-15 01:00:00,18827.375,18708.199999999997,19213.8,19503.75,19111.4,0
2022-10-15 02:00:00,18951.949999999997,18708.199999999997,19207.35,19503.75,19127.0,0
2022-10-15 03:00:00,19217.4,18932.85,19159.8,19475.65,19139.3,0
2022-10-15 04:00:00,19236.575,18932.85,19139.199999999997,19467.3,19123.0,0
2022-10-15 05:00:00,19280.775,18932.85,19139.199999999997,19451.55,19124.2,0
2022-10-15 06:00:00,19283.4,18932.85,19148.199999999997,19451.55,19157.9,0
2022-10-15 07:00:00,19283.4,18932.85,19169.5,19451.55,19130.8,0
2022-10-15 08:00:00,19285.925,18932.85,19123.05,19435.4,19119.1,0
2022-10-15 09:00:00,19285.925,18932.85,19118.65,19435.4,19136.7,0
2022-10-15 10:00:00,19285.925,18932.85,19118.65,19435.4,19123.9,0
2022-10-15 11:00:00,19299.65,18932.85,19118.65,19435.4,19118.4,0
2022-10-15 12:00:00,19319.35,18932.85,19113.449999999997,19435.4,19120.3,0
2022-10-15 13:00:00,19315.175,18932.85,19107.65,19435.4,19148.6,0
2022-10-15 14:00:00,19307.3,18932.85,19107.65,19417.85,19127.9,0
2022-10-15 15:00:00,19307.3,18932.85,19107.65,19342.6,19125.5,0
2022-10-15 16:00:00,19349.225,18932.85,19107.65,19267.199999999997,19123.3,0
2022-10-15 17:00:00,19367.9,18932.85,19121.7,19211.15,19369.9,0
2022-10-15 18:00:00,19349.725,18932.85,19134.35,19197.65,19320.0,0
2022-10-15 19:00:00,19474.3,18932.85,19116.5,19191.199999999997,19138.5,0
2022-10-15 20:00:00,19491.85,18932.85,19116.5,19143.65,19289.8,0
2022-10-15 21:00:00,19496.1,18932.85,19105.25,19123.05,19251.9,0
2022-10-15 22:00:00,19496.1,18932.85,19103.25,19123.05,19220.0,0
2022-10-15 23:00:00,19468.875,18932.85,19060.45,19092.4,19166.9,0
2022-10-16 00:00:00,19431.25,18932.85,19060.45,19092.4,19193.5,0
2022-10-16 01:00:00,19393.55,18932.85,19062.85,19092.4,19178.4,0
2022-10-16 02:00:00,19365.525,18932.85,19062.85,19088.0,19220.2,0
2022-10-16 03:00:00,19358.775,18932.85,19062.85,19088.0,19263.7,0
2022-10-16 04:00:00,19355.55,18932.85,19062.85,19088.0,19229.6,0
2022-10-16 05:00:00,19317.725,18932.85,19062.85,19082.8,19285.0,0
2022-10-16 06:00:00,19303.25,18932.85,19062.85,19077.0,19251.0,0
2022-10-16 07:00:00,19295.375,18932.85,19062.85,19077.0,19327.6,0
2022-10-16 08:00:00,19299.875,18932.85,19123.0,19077.0,19386.4,0
2022-10-16 09:00:00,19310.525,18932.85,19141.0,19077.0,19452.8,0
2022-10-16 10:00:00,19279.225,18932.85,19134.0,19077.0,19509.3,0
2022-10-16 11:00:00,19277.025,18932.85,19134.0,19077.0,19574.6,0
2022-10-16 12:00:00,19277.025,18932.85,19134.0,19077.0,19464.9,0
2022-10-16 13:00:00,19277.025,18932.85,19134.0,19077.0,19524.5,0
2022-10-16 14:00:00,19274.425,18932.85,19134.0,19077.0,19501.9,0
2022-10-16 15:00:00,19271.525,18932.85,19134.0,19077.0,19513.3,0
2022-10-16 16:00:00,19262.75,18932.85,19134.0,19077.0,19508.6,0
2022-10-16 17:00:00,19225.125,18932.85,19124.3,19077.0,19519.3,0
2022-10-16 18:00:00,19187.425,19105.2,19124.3,19077.0,19520.0,0
2022-10-16 19:00:00,19166.425000000003,19164.050000000003,19236.15,19171.4,19509.5,1
2022-10-16 20:00:00,19166.0,19171.2,19255.7,19190.95,19507.3,1
2022-10-16 21:00:00,19153.85,19420.35,19253.95,19190.95,19540.6,0
2022-10-16 22:00:00,19130.075,19487.6,19253.95,19190.95,19587.9,0
2022-10-16 23:00:00,19114.15,19487.6,19253.95,19190.95,19528.0,0
2022-10-17 00:00:00,19113.15,19487.6,19253.95,19190.95,19485.1,0
2022-10-17 01:00:00,19076.425000000003,19456.95,19253.95,19236.95,19539.9,0
2022-10-17 02:00:00,19076.425000000003,19456.95,19253.95,19247.95,19572.4,0
2022-10-17 03:00:00,19077.625,19456.95,19253.95,19247.95,19545.0,0
2022-10-17 04:00:00,19075.425,19456.95,19253.95,19247.95,19634.3,0
2022-10-17 05:00:00,19075.425,19456.95,19223.5,19247.95,19655.8,0
2022-10-17 06:00:00,19075.425,19456.95,19231.6,19247.95,19526.2,0
2022-10-17 07:00:00,19072.824999999997,19428.85,19229.8,19247.95,19521.3,0
2022-10-17 08:00:00,19069.925,19420.5,19229.8,19247.95,19521.9,0
2022-10-17 09:00:00,19069.925,19404.75,19256.65,19247.95,19555.8,0
2022-10-17 10:00:00,19100.0,19404.75,19279.0,19247.95,19620.6,0
2022-10-17 11:00:00,19109.0,19404.75,19344.55,19310.55,19534.9,0
2022-10-17 12:00:00,19105.5,19404.75,19367.3,19335.3,19409.5,0
2022-10-17 13:00:00,19105.5,19404.75,19439.5,19379.0,19364.1,0
2022-10-17 14:00:00,19105.5,19404.75,19439.5,19379.0,19403.9,0
2022-10-17 15:00:00,19105.5,19404.75,19444.55,19379.0,19399.0,0
2022-10-17 16:00:00,19105.5,19404.75,19451.5,19379.0,19211.6,0
2022-10-17 17:00:00,19105.5,19404.75,19454.05,19379.0,19209.6,0
2022-10-17 18:00:00,19105.5,19387.2,19496.05,19379.0,19357.7,0
2022-10-17 19:00:00,19100.65,19311.95,19513.5,19379.0,19286.3,1
2022-10-17 20:00:00,19100.65,19236.55,19540.25,19379.0,19312.2,0
2022-10-17 21:00:00,19203.775,19180.5,19543.8,19379.0,19320.9,0
2022-10-17 22:00:00,19223.325,19190.95,19530.1,19379.0,19226.1,0
2022-10-17 23:00:00,19222.45,19190.95,19520.25,19387.1,19305.3,1
2022-10-18 00:00:00,19222.45,19190.95,19524.65,19407.0,19285.6,1
2022-10-18 01:00:00,19222.45,19190.95,19524.65,19407.0,19276.0,1
2022-10-18 02:00:00,19222.45,19190.95,19524.65,19407.0,19269.1,0
2022-10-18 03:00:00,19245.45,19190.95,19540.95,19407.0,19246.9,0
2022-10-18 04:00:00,19250.95,19190.95,19540.95,19407.0,19183.1,1
2022-10-18 05:00:00,19250.95,19190.95,19540.95,19411.0,19210.0,1
2022-10-18 06:00:00,19250.95,19190.95,19584.7,19459.7,19188.1,1
2022-10-18 07:00:00,19235.725,19190.95,19591.15,19459.7,19259.9,1
2022-10-18 08:00:00,19239.775,19190.95,19591.15,19464.75,19207.7,0
2022-10-18 09:00:00,19238.875,19190.95,19581.95,19471.7,19193.2,0
2022-10-18 10:00:00,19238.875,19190.95,19581.95,19474.25,19156.6,0
2022-10-18 11:00:00,19252.300000000003,19190.95,19581.95,19516.25,19117.0,0
2022-10-18 12:00:00,19263.475,19190.95,19581.95,19533.7,19145.0,1
2022-10-18 13:00:00,19327.55,19253.55,19581.95,19560.45,19259.8,0
2022-10-18 14:00:00,19351.3,19272.3,19532.2,19532.2,19173.1,0
2022-10-18 15:00:00,19409.25,19316.0,19477.25,19490.7,19174.9,0
2022-10-18 16:00:00,19409.25,19316.0,19474.5,19490.7,19180.6,0
2022-10-18 17:00:00,19411.775,19316.0,19474.5,19490.7,19223.6,0
2022-10-18 18:00:00,19415.25,19316.0,19421.05,19437.25,19187.1,0
2022-10-18 19:00:00,19416.525,19316.0,19377.5,19393.7,19185.8,0
2022-10-18 20:00:00,19437.525,19316.0,19377.5,19393.7,19136.0,0
2022-10-18 21:00:00,19446.25,19316.0,19377.5,19393.7,19116.7,0
2022-10-18 22:00:00,19459.625,19316.0,19323.15,19393.7,18963.4,0
2022-10-18 23:00:00,19461.4,19316.0,19262.5,19393.7,19036.2,0
2022-10-19 00:00:00,19454.55,19316.0,19257.7,19393.7,19053.2,0
2022-10-19 01:00:00,19453.675,19316.0,19254.5,19393.7,19033.2,0
2022-10-19 02:00:00,19465.825,19316.0,19253.45,19393.7,19173.9,0
2022-10-19 03:00:00,19465.825,19316.0,19253.45,19393.7,19129.5,0
2022-10-19 04:00:00,19465.825,19316.0,19307.95,19393.7,19125.6,0
2022-10-19 05:00:00,19473.975,19362.0,19284.75,19393.7,19138.0,0
2022-10-19 06:00:00,19473.975,19373.0,19248.0,19393.7,19104.2,0
2022-10-19 07:00:00,19475.975,19373.0,19248.0,19393.7,19178.0,0
2022-10-19 08:00:00,19522.2,19393.2,19242.9,19380.25,19190.9,-1
2022-10-19 09:00:00,19525.425000000003,19393.2,19227.5,19377.5,19199.0,0
2022-10-19 10:00:00,19527.95,19393.2,19223.25,19377.5,19126.6,-1
2022-10-19 11:00:00,19526.825,19393.2,19216.7,19377.5,19163.0,-1
2022-10-19 12:00:00,19528.1,19393.2,19199.5,19377.5,19316.3,-1
2022-10-19 13:00:00,19549.1,19393.2,19173.55,19362.0,19244.3,-1
2022-10-19 14:00:00,19557.825,19393.2,19162.4,19362.0,19173.4,-1
2022-10-19 15:00:00,19571.2,19393.2,19175.0,19307.65,19091.6,0
2022-10-19 16:00:00,19532.2,19399.2,19175.0,19247.0,19054.7,-1
2022-10-19 17:00:00,19483.975,19399.2,19175.0,19242.2,19055.8,-1
2022-10-19 18:00:00,19482.6,19399.2,19175.0,19239.0,19021.3,0
2022-10-19 19:00:00,19482.6,19399.2,19175.0,19237.95,19063.0,0
2022-10-19 20:00:00,19429.15,19399.2,19175.0,19237.95,19026.1,0
2022-10-19 21:00:00,19385.6,19393.7,19175.0,19237.95,19034.7,0
2022-10-19 22:00:00,19385.6,19393.7,19191.0,19208.0,19039.6,-1
2022-10-19 23:00:00,19385.6,19393.7,19185.4,19205.0,19057.8,-1
2022-10-20 00:00:00,19358.425000000003,19393.7,19076.85,19121.2,19101.8,-1
2022-10-20 01:00:00,19328.1,19393.7,19060.9,19116.1,19044.0,-1
2022-10-20 02:00:00,19325.7,19393.7,19060.9,19100.7,19040.0,-1
2022-10-20 03:00:00,19324.1,19393.7,19060.9,19096.45,19034.9,-1
2022-10-20 04:00:00,19323.575,19393.7,19060.9,19091.2,19027.4,0
2022-10-20 05:00:00,19323.575,19393.7,19041.25,19091.2,19019.4,0
2022-10-20 06:00:00,19350.825,19393.7,19041.0,19091.2,18973.0,0
2022-10-20 07:00:00,19339.225,19393.7,19041.0,19091.2,19002.2,0
2022-10-20 08:00:00,19320.85,19393.7,19041.0,19091.2,18993.4,0
2022-10-20 09:00:00,19320.85,19393.7,19060.699999999997,19091.2,18934.3,0
2022-10-20 10:00:00,19311.575,19393.7,19127.15,19091.2,18870.1,0
2022-10-20 11:00:00,19302.5,19393.7,19127.15,19091.2,19054.0,0
2022-10-20 12:00:00,19300.375,19393.7,19151.25,19091.2,18966.4,0
2022-10-20 13:00:00,19297.1,19393.7,19178.35,19091.2,19158.7,0
2022-10-20 14:00:00,19288.5,19393.7,19217.95,19116.2,19116.9,0
2022-10-20 15:00:00,19267.775,19378.2,19219.0,19116.2,19140.0,0
2022-10-20 16:00:00,19262.2,19378.2,19224.0,19116.2,19130.3,0
2022-10-20 17:00:00,19241.325,19378.2,19202.5,19116.2,19178.8,0
2022-10-20 18:00:00,19211.0,19378.2,19152.35,19116.2,19168.1,0
2022-10-20 19:00:00,19208.6,19378.2,19152.35,19116.2,19146.0,0
2022-10-20 20:00:00,19207.0,19378.2,19131.2,19116.2,19179.9,0
2022-10-20 21:00:00,19206.475,19378.2,19131.2,19116.2,19150.9,0
2022-10-20 22:00:00,19206.475,19378.2,19131.2,19116.2,19156.8,0
2022-10-20 23:00:00,19206.475,19378.2,19120.7,19116.2,19148.7,0
2022-10-21 00:00:00,19199.5,19378.2,19078.35,19116.2,19118.8,-1
2022-10-21 01:00:00,19195.2,19378.2,19045.1,19116.2,19142.0,0
2022-10-21 02:00:00,19099.025,19294.4,19019.6,19131.2,19137.9,0
2022-10-21 03:00:00,19088.5,19294.4,19019.6,19131.2,19133.3,0
2022-10-21 04:00:00,19080.800000000003,19294.4,19019.6,19131.2,19136.7,0
2022-10-21 05:00:00,19078.675000000003,19294.4,19049.05,19131.2,19155.3,0
2022-10-21 06:00:00,19076.050000000003,19294.4,19049.05,19131.2,19147.9,0
2022-10-21 07:00:00,19066.225,19294.4,19049.05,19131.2,19132.0,0
2022-10-21 08:00:00,19066.1,19294.4,19029.1,19131.2,19156.6,0
2022-10-21 09:00:00,19066.1,19294.4,19006.05,19117.65,19168.9,0
2022-10-21 10:00:00,19066.1,19294.4,19006.05,19117.65,19173.5,0
2022-10-21 11:00:00,19075.949999999997,19294.4,19000.15,19117.65,19182.9,0
2022-10-21 12:00:00,19109.175000000003,19280.95,18837.55,18975.0,19226.4,0
2022-10-21 13:00:00,19109.175000000003,19278.2,18837.55,18975.0,19223.7,0
2022-10-21 14:00:00,19121.225,19278.2,18859.9,18975.0,19185.0,0
2022-10-21 15:00:00,19134.775,19278.2,18885.0,18975.0,19141.9,0
2022-10-21 16:00:00,19167.075,19278.2,18908.95,18964.5,19160.6,0
2022-10-21 17:00:00,19167.6,19278.2,18908.95,18922.15,19175.1,0
2022-10-21 18:00:00,19170.1,19278.2,18908.95,18908.95,19206.8,0
2022-10-21 19:00:00,19159.35,19223.85,18919.35,18919.35,19195.0,0
2022-10-21 20:00:00,19134.275,19163.2,18920.0,18920.0,19185.1,0
2022-10-21 21:00:00,19134.275,19158.4,19045.0,18920.0,19195.1,0
2022-10-21 22:00:00,19123.7,19155.2,19085.9,18920.0,19186.6,0
2022-10-21 23:00:00,19123.7,19154.15,19090.0,18920.0,19170.5,0
2022-10-22 00:00:00,19123.7,19154.15,19160.0,18920.0,19186.3,0
2022-10-22 01:00:00,19118.45,19154.15,19160.0,18920.0,19188.9,0
2022-10-22 02:00:00,19097.275,19124.2,19174.1,18920.0,19176.3,0
2022-10-22 03:00:00,19080.65,19121.2,19171.75,18920.0,19167.4,0
2022-10-22 04:00:00,19075.4,19121.2,19171.75,18920.0,19167.2,0
2022-10-22 05:00:00,19075.4,19116.2,19144.15,18920.0,19151.6,0
2022-10-22 06:00:00,19075.4,19116.2,19144.15,18920.0,19173.3,0
2022-10-22 07:00:00,19090.125,19116.2,19142.75,18920.0,19172.9,0
2022-10-22 08:00:00,19090.125,19116.2,19139.55,18920.0,19160.0,0
2022-10-22 09:00:00,19090.125,19116.2,19139.55,18920.0,19142.0,0
2022-10-22 10:00:00,19080.15,19116.2,19135.75,18920.0,19142.9,0
2022-10-22 11:00:00,19061.85,19116.2,19141.05,18920.0,19169.2,0
2022-10-22 12:00:00,19061.85,19116.2,19160.1,18920.0,19181.6,0
2022-10-22 13:00:00,19058.9,19116.2,19187.35,18925.0,19180.6,0
2022-10-22 14:00:00,18906.275,18975.0,19187.35,19050.0,19168.9,1
2022-10-22 15:00:00,18906.275,18975.0,19189.2,19090.9,19468.7,1
2022-10-22 16:00:00,18917.45,18975.0,19189.2,19095.0,19434.5,0
2022-10-22 17:00:00,18930.0,18975.0,19189.2,19165.0,19492.2,0
2022-10-22 18:00:00,18936.725,18975.0,19186.0,19165.0,19490.3,0
2022-10-22 19:00:00,18915.550000000003,18975.0,19186.0,19176.75,19533.1,0
2022-10-22 20:00:00,18908.95,18975.0,19186.0,19176.75,19584.1,1
2022-10-22 21:00:00,18919.35,18975.0,19186.0,19176.75,19560.7,1
2022-10-22 22:00:00,18920.0,18975.0,19183.5,19176.75,19510.4,1
2022-10-22 23:00:00,18982.5,18975.0,19183.5,19176.75,19406.5,1
2022-10-23 00:00:00,19002.95,18975.0,19179.4,19176.75,19406.2,1
2022-10-23 01:00:00,19005.0,18975.0,19169.55,19176.75,19384.0,0
2022-10-23 02:00:00,19040.0,18975.0,19169.55,19176.75,19328.8,0
2022-10-23 03:00:00,19040.0,18975.0,19185.3,19176.75,19327.7,1
2022-10-23 04:00:00,19047.05,18975.0,19186.05,19176.75,19284.9,0
2022-10-23 05:00:00,19045.875,18975.0,19184.5,19186.0,19318.4,0
2022-10-23 06:00:00,19045.875,18975.0,19179.9,19186.0,19330.0,0
2022-10-23 07:00:00,19032.075,18975.0,19175.0,19186.0,19375.1,0
2022-10-23 08:00:00,19032.075,18975.0,19175.0,19186.0,19395.7,0
2022-10-23 09:00:00,19031.375,18975.0,19175.0,19186.0,19412.6,0
2022-10-23 10:00:00,19029.775,18975.0,19175.0,19186.0,19364.9,0
2022-10-23 11:00:00,19029.775,18975.0,19166.0,19184.0,19341.8,0
2022-10-23 12:00:00,19027.875,18975.0,19132.0,19150.0,19264.7,0
2022-10-23 13:00:00,19030.525,18975.0,19116.95,19150.0,19291.7,0
2022-10-23 14:00:00,19040.05,18975.0,19127.45,19150.0,19263.1,0
2022-10-23 15:00:00,19056.175,18975.0,19127.45,19147.5,19276.4,0
2022-10-23 16:00:00,19118.675,18975.0,19127.45,19147.5,19325.8,0
2022-10-23 17:00:00,19140.050000000003,18975.0,19273.3,19273.3,19335.9,0
2022-10-23 18:00:00,19142.1,18975.0,19288.5,19288.5,19371.0,0
2022-10-23 19:00:00,19177.1,18975.0,19288.5,19288.5,19357.3,0
2022-10-23 20:00:00,19175.5,18964.5,19288.5,19288.5,19348.7,0
2022-10-23 21:00:00,19181.375,18925.0,19377.8,19335.0,19318.1,1
2022-10-23 22:00:00,19181.375,18925.0,19425.15,19370.0,19301.7,1
2022-10-23 23:00:00,19181.375,18925.0,19425.15,19370.0,19288.7,1
2022-10-24 00:00:00,19180.125,18925.0,19425.15,19370.0,19303.0,1
2022-10-24 01:00:00,19180.125,18925.0,19427.1,19370.0,19332.7,0
2022-10-24 02:00:00,19178.075,18925.0,19524.45,19370.0,19331.6,0
2022-10-24 03:00:00,19173.15,18925.0,19511.5,19370.0,19330.6,0
2022-10-24 04:00:00,19173.15,18925.0,19477.5,19370.0,19319.0,0
2022-10-24 05:00:00,19181.025,18925.0,19477.5,19370.0,19296.9,0
2022-10-24 06:00:00,19181.4,18925.0,19477.5,19370.0,19284.9,0
2022-10-24 07:00:00,19185.25,18925.0,19416.7,19370.0,19254.7,0
2022-10-24 08:00:00,19182.95,18925.0,19414.35,19370.0,19286.4,0
2022-10-24 09:00:00,19180.5,18925.0,19377.7,19370.0,19291.0,0
2022-10-24 10:00:00,19180.5,18925.0,19347.4,19370.0,19315.0,0
2022-10-24 11:00:00,19180.5,18925.0,19335.6,19370.0,19469.4,0
2022-10-24 12:00:00,19180.5,18925.0,19337.6,19370.0,19478.7,0
2022-10-24 13:00:00,19175.0,18925.0,19337.6,19370.0,19740.3,0
2022-10-24 14:00:00,19141.0,18925.0,19292.9,19412.8,19806.0,0
2022-10-24 15:00:00,19133.475,18925.0,19292.9,19418.0,20108.6,0
2022-10-24 16:00:00,19138.725,18925.0,19292.9,19418.0,20261.9,0
2022-10-24 17:00:00,19137.475,18925.0,19292.9,19418.0,20266.8,0
2022-10-24 18:00:00,19137.475,19050.0,19292.9,19418.0,20180.0,0
2022-10-24 19:00:00,19273.3,19214.199999999997,19292.9,19418.0,20219.5,0
2022-10-24 20:00:00,19288.5,19233.5,19292.9,19418.0,20053.1,0
2022-10-24 21:00:00,19288.5,19288.5,19280.6,19418.0,20068.3,0
2022-10-24 22:00:00,19288.5,19288.5,19280.6,19418.0,20155.4,0
2022-10-24 23:00:00,19356.4,19335.0,19315.300000000003,19418.0,20219.7,0
2022-10-25 00:00:00,19397.575,19370.0,19315.300000000003,19372.0,20199.8,0
2022-10-25 01:00:00,19397.575,19370.0,19315.300000000003,19369.65,20238.6,-1
2022-10-25 02:00:00,19397.575,19370.0,19328.7,19333.0,20192.1,-1
2022-10-25 03:00:00,19398.55,19370.0,19328.7,19302.7,20180.1,0
2022-10-25 04:00:00,19447.225,19370.0,19324.550000000003,19292.9,20208.7,0
2022-10-25 05:00:00,19440.75,19370.0,19324.550000000003,19292.9,20333.7,0
2022-10-25 06:00:00,19423.75,19370.0,19305.6,19292.9,20658.7,0
2022-10-25 07:00:00,19423.75,19370.0,19305.6,19292.9,20586.0,0
2022-10-25 08:00:00,19423.75,19370.0,19305.6,19292.9,20655.2,0
2022-10-25 09:00:00,19393.35,19370.0,19305.6,19292.9,20595.9,0
2022-10-25 10:00:00,19392.175,19370.0,19298.5,19292.9,20539.3,0
2022-10-25 11:00:00,19373.85,19370.0,19298.5,19292.9,20542.9,0
2022-10-25 12:00:00,19358.7,19370.0,19298.5,19292.9,20820.1,0
2022-10-25 13:00:00,19352.8,19370.0,19370.75,19329.75,20835.7,0
2022-10-25 14:00:00,19353.8,19370.0,19382.6,19341.6,20753.7,0
2022-10-25 15:00:00,19353.8,19370.0,19513.95,19472.95,20811.1,1
2022-10-25 16:00:00,19352.85,19370.0,19532.75,19526.45,20687.0,1
2022-10-25 17:00:00,19355.45,19370.0,19708.6,19702.300000000003,20754.4,1
2022-10-25 18:00:00,19355.45,19370.0,19814.0,19807.7,20736.2,1
2022-10-25 19:00:00,19355.45,19370.0,19832.5,19821.5,20729.3,1
2022-10-25 20:00:00,19355.45,19370.0,19832.5,19821.5,20808.2,1
2022-10-25 21:00:00,19355.45,19370.0,19865.0,19821.5,20758.3,1
2022-10-25 22:00:00,19355.45,19370.0,19925.05,19821.5,20742.4,1
2022-10-25 23:00:00,19349.3,19370.0,19945.0,19821.5,20715.1,1
2022-10-26 00:00:00,19349.3,19370.0,20063.45,19821.5,20672.9,1
2022-10-26 01:00:00,19366.65,19370.0,20109.05,19821.5,20744.3,1
2022-10-26 02:00:00,19343.65,19370.0,20192.8,19821.5,20789.0,1
2022-10-26 03:00:00,19342.475000000002,19370.0,20192.8,19821.5,20791.5,1
2022-10-26 04:00:00,19330.85,19370.0,20134.15,19821.5,20708.7,1
2022-10-26 05:00:00,19315.7,19370.0,20134.15,19821.5,20703.6,1
2022-10-26 06:00:00,19308.725000000002,19370.0,20134.15,19821.5,20700.1,1
2022-10-26 07:00:00,19308.725000000002,19370.0,20198.15,19821.5,20602.5,1
2022-10-26 08:00:00,19299.25,19370.0,20420.55,20014.0,20540.0,1
2022-10-26 09:00:00,19299.25,19370.0,20438.45,20014.0,20613.1,1
2022-10-26 10:00:00,19299.25,19370.0,20463.0,20014.0,20713.0,1
2022-10-26 11:00:00,19299.25,19370.0,20463.0,20014.0,20512.2,1
2022-10-26 12:00:00,19295.7,19370.0,20463.0,20025.0,20559.4,1
2022-10-26 13:00:00,19295.7,19370.0,20463.0,20025.0,20554.0,1
2022-10-26 14:00:00,19295.7,19370.0,20596.1,20172.5,20564.3,1
2022-10-26 15:00:00,19350.25,19370.0,20610.6,20232.55,20573.0,1
2022-10-26 16:00:00,19362.1,19370.0,20650.0,20252.5,20571.1,1
2022-10-26 17:00:00,19493.45,19424.95,20679.55,20370.95,20620.0,1
2022-10-26 18:00:00,19529.6,19486.55,20679.55,20416.55,20383.2,1
2022-10-26 19:00:00,19705.45,19667.6,20679.55,20500.3,20395.7,1
2022-10-26 20:00:00,19810.85,19773.0,20679.55,20500.3,20258.7,1
2022-10-26 21:00:00,19827.0,19780.5,20679.55,20500.3,20285.5,1
2022-10-26 22:00:00,19827.0,19780.5,20786.25,20500.3,20273.6,1
2022-10-26 23:00:00,19843.25,19780.5,20808.550000000003,20500.3,20312.3,0
2022-10-27 00:00:00,19873.275,19780.5,20808.550000000003,20529.0,20214.5,0
2022-10-27 01:00:00,19883.25,19780.5,20764.550000000003,20535.55,20284.3,0
2022-10-27 02:00:00,19942.475,19780.5,20764.550000000003,20553.45,20242.5,0
2022-10-27 03:00:00,19965.275,19780.5,20729.45,20578.0,20280.2,1
2022-10-27 04:00:00,20007.15,19780.5,20729.45,20578.0,20248.0,1
2022-10-27 05:00:00,20007.15,19780.5,20729.45,20578.0,20069.9,1
2022-10-27 06:00:00,19977.825,19780.5,20729.45,20578.0,20169.0,0
2022-10-27 07:00:00,19977.825,19780.5,20729.15,20596.1,20193.0,0
2022-10-27 08:00:00,19977.825,19780.5,20712.6,20610.6,20165.7,0
2022-10-27 09:00:00,20009.825,19780.5,20679.050000000003,20650.0,20163.4,0
2022-10-27 10:00:00,20217.275,19973.0,20656.85,20679.55,20199.8,0
2022-10-27 11:00:00,20226.225,19973.0,20656.85,20679.55,20460.4,0
2022-10-27 12:00:00,20238.5,19973.0,20656.85,20679.55,20487.1,0
2022-10-27 13:00:00,20238.5,19973.0,20641.85,20679.55,20473.2,0
2022-10-27 14:00:00,20244.0,19973.0,20620.85,20679.55,20691.9,0
2022-10-27 15:00:00,20244.0,19973.0,20596.55,20725.0,20620.5,0
2022-10-27 16:00:00,20384.3,20088.0,20596.55,20702.7,20620.1,0
2022-10-27 17:00:00,20421.574999999997,20088.0,20596.55,20702.7,20597.3,0
2022-10-27 18:00:00,20451.25,20088.0,20596.55,20658.7,20617.8,0
2022-10-27 19:00:00,20525.25,20088.0,20596.55,20658.7,20583.9,0
2022-10-27 20:00:00,20548.05,20122.7,20497.75,20559.9,20621.5,0
2022-10-27 21:00:00,20589.925,20122.7,20476.2,20559.9,20582.8,0
2022-10-27 22:00:00,20589.925,20122.7,20447.25,20533.7,20613.6,0
2022-10-27 23:00:00,20589.925,20129.0,20420.0,20533.7,20619.0,0
2022-10-28 00:00:00,20643.275,20129.0,20410.0,20523.4,20724.6,0
2022-10-28 01:00:00,20654.425000000003,20129.0,20410.0,20506.85,20745.2,0
2022-10-28 02:00:00,20668.775,20129.0,20410.0,20506.85,20670.1,0
2022-10-28 03:00:00,20650.050000000003,20129.0,20410.0,20506.85,20647.6,0
2022-10-28 04:00:00,20659.0,20129.0,20387.8,20506.85,20674.0,0
2022-10-28 05:00:00,20653.725,20129.0,20280.0,20506.85,20765.7,0
2022-10-28 06:00:00,20653.725,20129.0,20280.0,20506.85,20912.7,0
2022-10-28 07:00:00,20653.725,20129.0,20188.5,20435.9,20944.4,0
2022-10-28 08:00:00,20653.725,20129.0,20168.5,20391.6,20765.9,0
2022-10-28 09:00:00,20662.625,20129.0,20163.8,20391.6,20688.7,0
2022-10-28 10:00:00,20661.6,20129.0,20161.25,20391.6,20757.5,0
2022-10-28 11:00:00,20664.525,20129.0,20154.949999999997,20391.6,20772.1,0
2022-10-28 12:00:00,20668.199999999997,20129.0,20125.4,20362.05,20799.0,0
2022-10-28 13:00:00,20668.199999999997,20129.0,20268.0,20362.05,20913.2,0
2022-10-28 14:00:00,20668.199999999997,20129.0,20268.0,20340.5,20851.7,0
2022-10-28 15:00:00,20660.699999999997,20129.0,20268.0,20337.75,20800.1,0
2022-10-28 16:00:00,20650.199999999997,20140.0,20345.5,20345.5,20841.8,0
