datetime,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,signal
2022-09-04 05:00:00,-34.79325825923297,8.739481057130881,-43.53273931636385,0
2022-09-04 06:00:00,-39.15159427462277,3.504916033392874,-42.65651030801564,0
2022-09-04 07:00:00,-48.063092927426624,-4.325266095528789,-43.737826831897834,-1
2022-09-04 08:00:00,-46.065399929739215,-1.8620584782731058,-44.20334145146611,-1
2022-09-04 09:00:00,-40.744524789901334,2.767053329251823,-43.51157811915316,1
2022-09-04 10:00:00,-37.28407247475843,4.982004515515783,-42.266076990274215,1
2022-09-04 11:00:00,-26.72919875235675,12.429502590333968,-39.15870134269072,1
2022-09-04 12:00:00,-16.27248345699627,18.308974308555563,-34.58145776555183,1
2022-09-04 13:00:00,-20.99303434004105,10.870738740408626,-31.863773080449675,0
2022-09-04 14:00:00,-21.373032503794093,8.392592461324465,-29.76562496511856,0
2022-09-04 15:00:00,-18.18843810213366,9.26174949038792,-27.45018759252158,1
2022-09-04 16:00:00,-7.484970259210968,15.97217386664849,-23.457144125859458,1
2022-09-04 17:00:00,-3.177866162797727,16.223422370449384,-19.40128853324711,1
2022-09-04 18:00:00,1.0545130143036658,16.364641238040623,-15.310128223736957,1
2022-09-04 19:00:00,6.967009372270695,17.821710076806124,-10.854700704535428,1
2022-09-04 20:00:00,13.235010685526504,19.271769112049547,-6.0367584265230425,1
2022-09-04 21:00:00,14.365381963027176,16.321712311640177,-1.9563303486129993,0
2022-09-04 22:00:00,13.228602970037173,12.147946654920137,1.0806563151170352,0
2022-09-04 23:00:00,25.533079793534853,19.561938782734252,5.9711410108006,1
2022-09-05 00:00:00,27.998033660453075,17.62151411972198,10.376519540731096,0
2022-09-05 01:00:00,23.659202260907477,10.626146176141106,13.033056084766372,0
2022-09-05 02:00:00,20.811864813847933,6.223046983265249,14.588817830582684,0
2022-09-05 03:00:00,20.721080605311727,4.905810219783234,15.815270385528493,0
2022-09-05 04:00:00,20.900425392293982,4.068124005412393,16.83230138688159,0
2022-09-05 05:00:00,7.560590961664275,-7.4173683401738515,14.977959301838126,-1
2022-09-05 06:00:00,1.80931793525815,-10.534913093263981,12.344231028522131,-1
2022-09-05 07:00:00,-5.269990765602415,-14.091377435299638,8.821386669697223,-1
2022-09-05 08:00:00,-8.554691419943993,-13.900862471712973,5.34617105176898,-1
2022-09-05 09:00:00,-12.051768098757748,-13.918351320421383,1.8665832216636349,-1
2022-09-05 10:00:00,-20.118688367358118,-17.588217271217403,-2.530471096140716,-1
2022-09-05 11:00:00,-25.68315651663579,-18.522148336396057,-7.161008180239731,-1
2022-09-05 12:00:00,-27.915339180413866,-16.603464800139307,-11.31187438027456,-1
2022-09-05 13:00:00,-28.141518313794222,-13.46371514681573,-14.677803166978492,-1
2022-09-05 14:00:00,-19.73363565973341,-4.044665994203932,-15.688969665529477,-1
2022-09-05 15:00:00,-11.844455396185367,3.0756114154752883,-14.920066811660655,1
2022-09-05 16:00:00,-6.222511253559787,6.958044446480695,-13.180555700040482,1
2022-09-05 17:00:00,-3.5418141474765434,7.710993242051153,-11.252807389527696,1
2022-09-05 18:00:00,-8.237657564106485,2.4121198603369702,-10.649777424443455,0
2022-09-05 19:00:00,-14.239954741642578,-2.872141853759297,-11.36781288788328,-1
2022-09-05 20:00:00,-16.530757889384404,-4.130356001200898,-12.400401888183506,-1
2022-09-05 21:00:00,-17.00439844229186,-3.6831972432866813,-13.321201199005177,-1
2022-09-05 22:00:00,-13.16118920662484,0.12800959390427025,-13.28919880052911,1
2022-09-05 23:00:00,-10.702137079460954,2.0696493768545263,-12.77178645631548,1
2022-09-06 00:00:00,15.972073414235638,22.995087896440893,-7.023014482205257,1
2022-09-06 01:00:00,10.316003876087052,13.871214686633849,-3.5552108105467957,0
2022-09-06 02:00:00,9.189271287781594,10.195585678662711,-1.006314390881118,0
2022-09-06 03:00:00,6.151640099928045,5.72636359264733,0.42527650728071453,0
2022-09-06 04:00:00,1.6195741823830758,0.955438140081889,0.6641360423011868,0
2022-09-06 05:00:00,-0.5057717550917005,-0.9359262379143098,0.43015448282260943,-1
2022-09-06 06:00:00,3.897513014748256,2.773886825540517,1.1236261892077388,1
2022-09-06 07:00:00,11.49099808496976,8.293897516609617,3.1971005683601432,1
2022-09-06 08:00:00,25.892833988025814,18.156586735732535,7.736247252293278,1
2022-09-06 09:00:00,28.688656031863502,16.761927023656177,11.926729008207325,0
2022-09-06 10:00:00,30.496338191198447,14.855687346392898,15.640650844805549,0
2022-09-06 11:00:00,31.90809671271927,13.013956694330975,18.894140018388295,0
2022-09-06 12:00:00,27.21807166020517,6.659145313453497,20.558926346751672,0
2022-09-06 13:00:00,17.976393095865205,-2.066026600709172,20.042419696574377,-1
2022-09-06 14:00:00,14.76679999735643,-4.220495759374359,18.987295756730788,-1
2022-09-06 15:00:00,10.632027056959487,-6.684214959817041,17.316242016776528,-1
2022-09-06 16:00:00,1.49587131098815,-12.656296564630702,14.152167875618852,-1
2022-09-06 17:00:00,-57.49109824851985,-57.31461289931096,-0.17648534920888714,-1
2022-09-06 18:00:00,-114.28270006011735,-91.28497176872676,-22.997728291390583,-1
2022-09-06 19:00:00,-168.19654535342124,-116.15905364962452,-52.03749170379672,-1
2022-09-06 20:00:00,-195.76441223160873,-114.9815364222496,-80.78287580935913,-1
2022-09-06 21:00:00,-215.4832320110254,-107.76028496133301,-107.72294704969238,-1
2022-09-06 22:00:00,-234.3320710745429,-101.28729921988042,-133.04477185466249,-1
2022-09-06 23:00:00,-255.49133733713825,-97.95725238598061,-157.53408495115764,-1
2022-09-07 00:00:00,-265.96664466723814,-86.74604777286442,-179.22059689437373,-1
2022-09-07 01:00:00,-274.5331487615622,-76.25004149375076,-198.28310726781143,-1
2022-09-07 02:00:00,-292.1002599606836,-75.05372215429773,-217.04653780638589,-1
2022-09-07 03:00:00,-291.9571105017567,-59.928458156296614,-232.02865234546007,-1
2022-09-07 04:00:00,-290.2249323159667,-46.557023976405304,-243.66790833956142,-1
2022-09-07 05:00:00,-282.7125427707979,-31.23570754498914,-251.47683522580874,-1
2022-09-07 06:00:00,-270.81294933488607,-15.46889128726184,-255.34405804762423,-1
2022-09-07 07:00:00,-257.9330633171776,-2.071204215642666,-255.86185910153492,-1
2022-09-07 08:00:00,-244.60741970424715,9.003551517830232,-253.61097122207738,1
2022-09-07 09:00:00,-232.79151750375604,16.655562974657073,-249.4470804784131,1
2022-09-07 10:00:00,-224.00821501044993,20.35109237437058,-244.3593073848205,1
2022-09-07 11:00:00,-215.27590433893783,23.266722436706175,-238.542626775644,1
2022-09-07 12:00:00,-202.64659080041383,28.71682878018416,-231.363419580598,1
2022-09-07 13:00:00,-185.75984554030947,36.48285923223085,-222.24270477254032,1
2022-09-07 14:00:00,-165.44276768079726,45.439949673394466,-210.88271735419173,1
2022-09-07 15:00:00,-149.95283183438733,48.74390841584352,-198.69674025023085,1
2022-09-07 16:00:00,-132.90114042384448,52.63647986110911,-185.5376202849536,1
2022-09-07 17:00:00,-111.44581364437181,59.27344531246544,-170.71925895683725,1
2022-09-07 18:00:00,-87.17573353345506,66.83482033870575,-154.0105538721608,1
2022-09-07 19:00:00,-73.66868235215588,64.27349721600396,-137.94217956815984,0
2022-09-07 20:00:00,-30.920209975327452,85.61757567426591,-116.53778564959336,1
2022-09-07 21:00:00,0.9860884392837761,94.01909927110172,-93.03301083181795,1
2022-09-07 22:00:00,24.225654565379955,93.80693231775832,-69.58127775237837,0
2022-09-07 23:00:00,38.838697489638434,86.73598019361344,-47.897282703975016,0
2022-09-08 00:00:00,50.4752559346889,78.69803091093114,-28.222774976242235,0
2022-09-08 01:00:00,49.27683014736613,61.99968409888669,-12.722853951520564,0
2022-09-08 02:00:00,52.06009393054774,51.82635830565464,0.23373562489309663,0
2022-09-08 03:00:00,52.259402091953234,41.62053317364811,10.638868918305125,0
2022-09-08 04:00:00,62.44564749371784,41.445422860330176,21.000224633387667,0
2022-09-08 05:00:00,66.01326827864978,36.01043491620968,30.002833362440093,0
2022-09-08 06:00:00,62.671509426061675,26.134940850897266,36.53656857516441,0
2022-09-08 07:00:00,54.2017951178932,14.13218123418303,40.06961388371017,0
2022-09-08 08:00:00,51.24800988935385,8.942716804514944,42.30529308483891,0
2022-09-08 09:00:00,45.13495297366535,2.263727911061153,42.871225062604196,0
2022-09-08 10:00:00,49.29213113974038,5.136724861708942,44.155406278031435,1
2022-09-08 11:00:00,52.53787322267817,6.705973555717385,45.83189966696079,1
2022-09-08 12:00:00,41.23196889195606,-3.6799446200037806,44.91191351195984,-1
2022-09-08 13:00:00,38.13438608137221,-5.422021944470103,43.556408025842316,-1
2022-09-08 14:00:00,42.66779685847723,-0.7108889338920719,43.3786857923693,-1
2022-09-08 15:00:00,40.35673354300525,-2.4175617994912457,42.774295342496494,-1
2022-09-08 16:00:00,33.16422828395298,-7.688053646834817,40.8522819307878,-1
2022-09-08 17:00:00,28.140308456673665,-10.169578779291307,38.30988723596497,-1
2022-09-08 18:00:00,24.130795105309517,-11.343273704524364,35.47406880983388,-1
2022-09-08 19:00:00,32.48082544136196,-2.3945946947775383,34.875420136139496,-1
2022-09-08 20:00:00,40.654999346344994,4.623663368164394,36.0313359781806,1
2022-09-08 21:00:00,43.03014984914989,5.599051096775433,37.43109875237446,1
2022-09-08 22:00:00,42.15905523055699,3.782365182546023,38.376690048010964,0
2022-09-08 23:00:00,42.216641438433726,3.071961112338208,39.14468032609552,0
2022-09-09 00:00:00,45.49803642821644,5.082684881696736,40.4153515465197,1
2022-09-09 01:00:00,45.08547653213827,3.736099988494857,41.349376543643416,0
2022-09-09 02:00:00,48.98691277843318,6.110028987831804,42.876883790601376,1
2022-09-09 03:00:00,95.48761738418398,42.08858687486608,53.399030509317896,1
2022-09-09 04:00:00,163.88916523900843,88.39210778375244,75.497057455256,1
2022-09-09 05:00:00,229.64434757268828,123.31783209394581,106.32651547874246,1
2022-09-09 06:00:00,291.1967628190432,147.8961978722406,143.3005649468026,1
2022-09-09 07:00:00,331.2130794614095,150.3300116116855,180.883067849724,1
2022-09-09 08:00:00,370.1977938739619,151.45178081939036,218.74601305457156,1
2022-09-09 09:00:00,394.58413372568975,140.67049653689452,253.91363718879524,0
2022-09-09 10:00:00,435.20723037618154,145.03487454990903,290.1723558262725,1
2022-09-09 11:00:00,451.16997298979913,128.79809373082128,322.37187925897786,0
2022-09-09 12:00:00,469.5912673681087,117.77551048730464,351.81575688080403,0
2022-09-09 13:00:00,472.96873427569153,96.92238191590997,376.04635235978157,0
2022-09-09 14:00:00,477.69160738817664,81.31620402271602,396.3754033654606,0
2022-09-09 15:00:00,489.1982275488044,74.258259346675,414.9399682021294,0
2022-09-09 16:00:00,495.0236624034442,64.06695536105178,430.9567070423924,0
2022-09-09 17:00:00,489.878078173846,47.13709690516288,442.74098126868313,0
2022-09-09 18:00:00,474.24118935380466,25.200166468097166,449.0410228857075,0
2022-09-09 19:00:00,466.0066902571489,13.57253389715305,452.4341563599958,0
2022-09-09 20:00:00,454.8109238394609,1.9014139835720698,452.9095098558888,0
2022-09-09 21:00:00,437.23462908099464,-12.539904619915376,449.77453370091,-1
2022-09-09 22:00:00,426.3308696083368,-18.754931274058606,445.0858008823954,-1
2022-09-09 23:00:00,413.87885441342223,-24.96555717517856,438.8444115886008,-1
2022-09-10 00:00:00,391.2936133984549,-38.040638552116775,429.3342519505717,-1
2022-09-10 01:00:00,371.66023524258344,-46.13921336639061,417.79944860897405,-1
2022-09-10 02:00:00,353.06359725445145,-51.788681083618144,404.8522783380696,-1
2022-09-10 03:00:00,334.454110542898,-56.31853423613728,390.77264477903526,-1
2022-09-10 04:00:00,328.2597365034453,-50.01032662047197,378.2700631239173,-1
2022-09-10 05:00:00,326.43041511637057,-41.47171840603738,367.90213352240795,-1
2022-09-10 06:00:00,319.9449876465369,-38.36571670069685,358.31070434723375,-1
2022-09-10 07:00:00,292.02455315995394,-53.028920949823885,345.0534741097778,-1
2022-09-10 08:00:00,270.27578479399745,-59.822151452624325,330.09793624662177,-1
2022-09-10 09:00:00,249.7971111762963,-64.24066005626037,314.0377712325567,-1
2022-09-10 10:00:00,232.47738556497643,-65.24830853406422,297.72569409904065,-1
2022-09-10 11:00:00,211.91888389724772,-68.64544816143433,280.56433205868206,-1
2022-09-10 12:00:00,195.26343234677552,-68.24071976952524,263.50415211630076,-1
2022-09-10 13:00:00,169.18792549274076,-75.45298129884802,244.64090679158878,-1
2022-09-10 14:00:00,152.2069679804008,-73.94715104895039,226.1541190293512,-1
2022-09-10 15:00:00,135.48505576440584,-72.53525061195631,208.02030637636216,-1
2022-09-10 16:00:00,135.82104983148383,-57.759405235902676,193.5804550673865,-1
2022-09-10 17:00:00,124.98775686600857,-54.87415856110238,179.86191542711094,-1
2022-09-10 18:00:00,127.41651301139791,-41.95632193257043,169.37283494396834,-1
2022-09-10 19:00:00,138.5009628345797,-24.697497687510918,163.1984605220906,-1
2022-09-10 20:00:00,133.2343527207231,-23.97128624109402,157.20563896181713,-1
2022-09-10 21:00:00,141.92479376860865,-12.224676154566794,154.14946992317545,-1
2022-09-10 22:00:00,159.60049779451583,4.360822297072303,155.23967549744353,1
2022-09-10 23:00:00,162.77547390832115,6.028638728702077,156.74683517961907,1
2022-09-11 00:00:00,155.50258654554273,-0.9953989072610909,156.49798545280382,-1
2022-09-11 01:00:00,152.84260258273207,-2.9243062960574093,155.76690887878948,-1
2022-09-11 02:00:00,140.99967950551581,-11.813783498618932,152.81346300413475,-1
2022-09-11 03:00:00,133.0817234819915,-15.785391617714595,148.8671150997061,-1
2022-09-11 04:00:00,126.29492917886091,-18.05774873667616,144.35267791553707,-1
2022-09-11 05:00:00,121.9953617997271,-17.88585289264796,139.88121469237507,-1
2022-09-11 06:00:00,105.90885901778893,-27.177884539668923,133.08674355745785,-1
2022-09-11 07:00:00,105.02161200609407,-22.452105241091033,127.4737172471851,-1
2022-09-11 08:00:00,108.21910666068288,-15.403688469201796,123.62279512988468,-1
2022-09-11 09:00:00,103.72347875005289,-15.919453103865436,119.64293185391833,-1
2022-09-11 10:00:00,98.4528474383078,-16.952067532488428,115.40491497079623,-1
2022-09-11 11:00:00,94.60545427453326,-16.639568557010378,111.24502283154364,-1
2022-09-11 12:00:00,90.99162254480325,-16.202720229392312,107.19434277419556,-1
2022-09-11 13:00:00,81.02874443694964,-20.93247866979675,101.96122310674639,-1
2022-09-11 14:00:00,70.00223031328642,-25.56719423476798,95.5694245480544,-1
2022-09-11 15:00:00,71.03157417293914,-19.63028030009221,90.66185447303135,-1
2022-09-11 16:00:00,73.84451794705092,-13.453869220784355,87.29838716783527,-1
2022-09-11 17:00:00,71.39375289318559,-12.723707419719744,84.11746031290534,-1
2022-09-11 18:00:00,62.30219904308251,-17.45220901585826,79.75440805894077,-1
2022-09-11 19:00:00,59.95750928538837,-15.837519018841931,75.7950283042303,-1
2022-09-11 20:00:00,58.84919099334729,-13.556669848706406,72.4058608420537,-1
2022-09-11 21:00:00,47.298808388542966,-20.085641962808594,67.38445035135156,-1
2022-09-11 22:00:00,47.85735411539645,-15.621676988764094,63.47903110416054,-1
2022-09-11 23:00:00,62.938182202069584,-0.4326791216727699,63.37086132374235,-1
2022-09-12 00:00:00,59.01531894004074,-3.4844339069612857,62.49975284700203,-1
2022-09-12 01:00:00,87.53711759297948,20.029891796781968,67.50722579619752,1
2022-09-12 02:00:00,86.82072488410995,15.450799270329952,71.36992561378,0
2022-09-12 03:00:00,76.43926934428964,4.055474984407709,72.38379435988193,0
2022-09-12 04:00:00,72.03739654990932,-0.2771182479780947,72.31451479788741,-1
2022-09-12 05:00:00,73.27197032582626,0.7659644223510753,72.50600590347518,1
2022-09-12 06:00:00,76.13242590153459,2.901135998447515,73.23128990308707,1
2022-09-12 07:00:00,107.08540476111739,27.08329188642425,80.00211287469314,1
2022-09-12 08:00:00,133.43448614955196,42.74589861988704,90.68858752966491,1
2022-09-12 09:00:00,147.59590904761717,45.52585721436181,102.07005183325536,1
2022-09-12 10:00:00,156.02783970510427,43.16623029747912,112.86160940762515,0
2022-09-12 11:00:00,173.06108634894554,48.15958155305631,124.90150479588922,1
2022-09-12 12:00:00,188.0476917098058,50.516949531133264,137.53074217867254,1
2022-09-12 13:00:00,200.62183902432298,50.47287747652035,150.14896154780263,0
2022-09-12 14:00:00,201.88509587730005,41.38890746359792,160.49618841370213,0
2022-09-12 15:00:00,184.7314071338842,19.38817497614565,165.34323215773856,0
2022-09-12 16:00:00,177.4750252735539,9.705434492652273,167.76959078090164,0
2022-09-12 17:00:00,180.823728656218,10.443310300253074,170.38041835596493,1
2022-09-12 18:00:00,184.7211603246178,11.472593574922286,173.24856674969553,1
2022-09-12 19:00:00,187.63998957678632,11.513138261672623,176.1268513151137,1
2022-09-12 20:00:00,186.25685022077232,8.103999124526894,178.15285109624543,0
2022-09-12 21:00:00,177.85744644929582,-0.23632371755968506,178.0937701668555,-1
2022-09-12 22:00:00,167.78204524430475,-8.249379938040619,176.03142518234537,-1
2022-09-12 23:00:00,163.8553685709412,-9.740845289123342,173.59621386006455,-1
2022-09-13 00:00:00,144.49680002547757,-23.27953106766961,167.77633109314718,-1
2022-09-13 01:00:00,129.67744518187465,-30.479108729018037,160.15655391089268,-1
2022-09-13 02:00:00,118.00099970404335,-33.72444336547946,151.7254430695228,-1
2022-09-13 03:00:00,105.72912931880273,-36.79705100057606,142.5261803193788,-1
2022-09-13 04:00:00,99.05767383955026,-34.77480518386284,133.8324790234131,-1
2022-09-13 05:00:00,100.71898166817482,-26.490797884190627,127.20977955236545,-1
2022-09-13 06:00:00,95.3525535376939,-25.485780811737243,120.83833434943114,-1
2022-09-13 07:00:00,86.77483858033156,-27.25079661527967,114.02563519561123,-1
2022-09-13 08:00:00,75.59543411424602,-30.74416086509217,106.33959497933819,-1
2022-09-13 09:00:00,78.21219204977388,-22.501922343651458,100.71411439342533,-1
2022-09-13 10:00:00,90.84227656279108,-7.897470264507405,98.73974682729849,-1
2022-09-13 11:00:00,99.28758748823384,0.4382725287482714,98.84931495948557,1
2022-09-13 12:00:00,15.499867130809434,-66.6795582629409,82.17942539375034,-1
2022-09-13 13:00:00,-66.98680684871943,-119.33298579397581,52.34617894525639,-1
2022-09-13 14:00:00,-145.75913766631857,-158.48425328925998,12.725115622941402,-1
2022-09-13 15:00:00,-219.97382263547115,-186.15915060673004,-33.814672028741114,-1
2022-09-13 16:00:00,-280.81354649864807,-197.59909957592555,-83.2144469227225,-1
2022-09-13 17:00:00,-325.6388168017256,-193.9394959032025,-131.69932089852313,-1
2022-09-13 18:00:00,-398.05019590753363,-213.0807000072084,-184.96949590032523,-1
2022-09-13 19:00:00,-447.7098211795237,-210.19226022335877,-237.51756095616494,-1
2022-09-13 20:00:00,-485.02480028231,-198.00579146091604,-287.019008821394,-1
2022-09-13 21:00:00,-517.4279913140381,-184.32718599411527,-333.1008053199228,-1
2022-09-13 22:00:00,-529.3720527626683,-157.01699795419637,-372.35505480847195,-1
2022-09-13 23:00:00,-536.7735589943586,-131.53480334870932,-405.2387556456493,-1
2022-09-14 00:00:00,-534.2297412671142,-103.19278849717188,-431.0369527699423,-1
2022-09-14 01:00:00,-518.1554710675155,-69.69481463805852,-448.46065642945695,-1
2022-09-14 02:00:00,-488.21744773656974,-31.805433045690222,-456.4120146908795,-1
2022-09-14 03:00:00,-468.83446708997144,-9.937961919273505,-458.89650517069794,-1
2022-09-14 04:00:00,-443.00068490713966,12.716656210846622,-455.7173411179863,1
2022-09-14 05:00:00,-423.6072580128166,25.68806648413579,-449.2953244969524,1
2022-09-14 06:00:00,-409.4807012379133,31.8516986072313,-441.3323998451446,1
2022-09-14 07:00:00,-393.475214291906,38.28574844259089,-431.7609627344969,1
2022-09-14 08:00:00,-365.45068504028313,53.048222155371036,-418.49890719565417,1
2022-09-14 09:00:00,-341.9858751133397,61.21042566585163,-403.19630077919135,1
2022-09-14 10:00:00,-320.4064841436448,66.23185330843728,-386.63833745208206,1
2022-09-14 11:00:00,-308.7268304307072,62.32920561709989,-371.0560360478071,0
2022-09-14 12:00:00,-289.6361976877379,65.13587068805538,-354.77206837579325,1
2022-09-14 13:00:00,-271.6257452801401,66.5170584765225,-338.1428037566626,1
2022-09-14 14:00:00,-255.66398632512573,65.98305394522953,-321.64704027035526,0
2022-09-14 15:00:00,-249.49834627404562,57.718955197047705,-307.2173014710933,0
2022-09-14 16:00:00,-244.3292739118151,50.310422047422605,-294.6396959592377,0
2022-09-14 17:00:00,-240.65402606207135,43.18853591773308,-283.84256197980443,0
2022-09-14 18:00:00,-261.23719055515176,18.08429713972214,-279.3214876948739,0
2022-09-14 19:00:00,-260.90505800066967,14.733143755363415,-275.6382017560331,0
2022-09-14 20:00:00,-257.75133525284764,14.309493202548367,-272.060828455396,0
2022-09-14 21:00:00,-231.81777657289786,32.1944415059985,-264.01221807889635,1
2022-09-14 22:00:00,-201.26336134988742,50.199085383207176,-251.4624467330946,1
2022-09-14 23:00:00,-180.58325413698913,56.70335407688438,-237.2866082138735,1
2022-09-15 00:00:00,-167.73150912247002,55.6440792731228,-223.3755883955928,0
2022-09-15 01:00:00,-152.91112189887644,56.371573197373095,-209.28269509624954,1
2022-09-15 02:00:00,-147.11952368211496,49.73053713130767,-196.85006081342263,0
